1470125389100: 	acted on	innerText
1470125389240: 	sub-instrument	start	mover	true
1470125397773: 	moved	draw	to	{"x":148,"y":780}
1470125397781: 	moved	draw	to	{"x":146,"y":796}
1470125397789: 	moved	draw	to	{"x":145,"y":811}
1470125397797: 	moved	draw	to	{"x":144,"y":826}
1470125397806: 	moved	draw	to	{"x":142,"y":838}
1470125397814: 	moved	draw	to	{"x":142,"y":850}
1470125397823: 	moved	draw	to	{"x":141,"y":862}
1470125397832: 	moved	draw	to	{"x":141,"y":873}
1470125397839: 	moved	draw	to	{"x":140,"y":885}
1470125397847: 	moved	draw	to	{"x":139,"y":895}
1470125397856: 	moved	draw	to	{"x":139,"y":903}
1470125397865: 	moved	draw	to	{"x":139,"y":911}
1470125397873: 	moved	draw	to	{"x":138,"y":919}
1470125397881: 	moved	draw	to	{"x":138,"y":925}
1470125397889: 	moved	draw	to	{"x":138,"y":933}
1470125397897: 	moved	draw	to	{"x":139,"y":939}
1470125397907: 	moved	draw	to	{"x":139,"y":945}
1470125397915: 	moved	draw	to	{"x":139,"y":950}
1470125397923: 	moved	draw	to	{"x":139,"y":955}
1470125397931: 	moved	draw	to	{"x":139,"y":959}
1470125397939: 	moved	draw	to	{"x":140,"y":962}
1470125397950: 	moved	draw	to	{"x":140,"y":965}
1470125397956: 	moved	draw	to	{"x":140,"y":966}
1470125397964: 	moved	draw	to	{"x":140,"y":968}
1470125397972: 	moved	draw	to	{"x":141,"y":969}
1470125397982: 	moved	draw	to	{"x":141,"y":971}
1470125397989: 	moved	draw	to	{"x":141,"y":972}
1470125397997: 	moved	draw	to	{"x":142,"y":974}
1470125398007: 	moved	draw	to	{"x":142,"y":975}
1470125398014: 	moved	draw	to	{"x":143,"y":977}
1470125398023: 	moved	draw	to	{"x":144,"y":979}
1470125398032: 	moved	draw	to	{"x":144,"y":983}
1470125398040: 	moved	draw	to	{"x":145,"y":986}
1470125398048: 	moved	draw	to	{"x":145,"y":989}
1470125398057: 	moved	draw	to	{"x":145,"y":992}
1470125398065: 	moved	draw	to	{"x":145,"y":996}
1470125398076: 	moved	draw	to	{"x":145,"y":997}
1470125398084: 	moved	draw	to	{"x":145,"y":1001}
1470125398091: 	moved	draw	to	{"x":145,"y":1003}
1470125398099: 	moved	draw	to	{"x":145,"y":1005}
1470125398108: 	moved	draw	to	{"x":145,"y":1007}
1470125398116: 	moved	draw	to	{"x":145,"y":1008}
1470125398125: 	moved	draw	to	{"x":144,"y":1009}
1470125398131: 	moved	draw	to	{"x":144,"y":1011}
1470125398141: 	moved	draw	to	{"x":144,"y":1012}
1470125398148: 	moved	draw	to	{"x":144,"y":1014}
1470125398158: 	moved	draw	to	{"x":143,"y":1015}
1470125398165: 	moved	draw	to	{"x":143,"y":1016}
1470125398172: 	moved	draw	to	{"x":143,"y":1018}
1470125398182: 	moved	draw	to	{"x":142,"y":1019}
1470125398190: 	moved	draw	to	{"x":142,"y":1021}
1470125398198: 	moved	draw	to	{"x":141,"y":1022}
1470125398207: 	moved	draw	to	{"x":141,"y":1023}
1470125398216: 	moved	draw	to	{"x":140,"y":1025}
1470125398223: 	moved	draw	to	{"x":140,"y":1026}
1470125398232: 	moved	draw	to	{"x":140,"y":1027}
1470125398240: 	moved	draw	to	{"x":139,"y":1028}
1470125398257: 	moved	draw	to	{"x":138,"y":1029}
1470125398290: 	moved	draw	to	{"x":138,"y":1030}
1470125398298: 	moved	draw	to	{"x":137,"y":1030}
1470125398307: 	moved	draw	to	{"x":137,"y":1031}
1470125398315: 	moved	draw	to	{"x":137,"y":1032}
1470125398323: 	moved	draw	to	{"x":136,"y":1032}
1470125398333: 	moved	draw	to	{"x":136,"y":1033}
1470125398340: 	moved	draw	to	{"x":135,"y":1035}
1470125398348: 	moved	draw	to	{"x":134,"y":1037}
1470125398357: 	moved	draw	to	{"x":134,"y":1038}
1470125398368: 	moved	draw	to	{"x":133,"y":1039}
1470125398383: 	moved	draw	to	{"x":132,"y":1040}
1470125398399: 	moved	draw	to	{"x":132,"y":1041}
1470125398415: 	moved	draw	to	{"x":131,"y":1042}
1470125398433: 	moved	draw	to	{"x":131,"y":1043}
1470125398449: 	moved	draw	to	{"x":130,"y":1043}
1470125398474: 	moved	draw	to	{"x":130,"y":1044}
1470125399844: 	start moving	resizer	from	{"x":70,"y":210}
1470125400015: 	moved	resizer	to	{"x":1065,"y":257}
1470125400022: 	moved	resizer	to	{"x":1059,"y":257}
1470125400031: 	moved	resizer	to	{"x":1052,"y":258}
1470125400040: 	moved	resizer	to	{"x":1045,"y":259}
1470125400048: 	moved	resizer	to	{"x":1037,"y":260}
1470125400057: 	moved	resizer	to	{"x":1029,"y":261}
1470125400064: 	moved	resizer	to	{"x":1019,"y":262}
1470125400072: 	moved	resizer	to	{"x":1010,"y":263}
1470125400082: 	moved	resizer	to	{"x":1000,"y":263}
1470125400090: 	moved	resizer	to	{"x":989,"y":263}
1470125400098: 	moved	resizer	to	{"x":976,"y":265}
1470125400108: 	moved	resizer	to	{"x":964,"y":266}
1470125400115: 	moved	resizer	to	{"x":952,"y":267}
1470125400122: 	moved	resizer	to	{"x":942,"y":268}
1470125400131: 	moved	resizer	to	{"x":929,"y":269}
1470125400140: 	moved	resizer	to	{"x":918,"y":270}
1470125400147: 	moved	resizer	to	{"x":908,"y":269}
1470125400156: 	moved	resizer	to	{"x":897,"y":270}
1470125400164: 	moved	resizer	to	{"x":884,"y":272}
1470125400173: 	moved	resizer	to	{"x":876,"y":272}
1470125400181: 	moved	resizer	to	{"x":864,"y":271}
1470125400189: 	moved	resizer	to	{"x":851,"y":272}
1470125400198: 	moved	resizer	to	{"x":844,"y":272}
1470125400206: 	moved	resizer	to	{"x":833,"y":271}
1470125400215: 	moved	resizer	to	{"x":823,"y":270}
1470125400223: 	moved	resizer	to	{"x":812,"y":270}
1470125400231: 	moved	resizer	to	{"x":802,"y":269}
1470125400239: 	moved	resizer	to	{"x":788,"y":269}
1470125400248: 	moved	resizer	to	{"x":779,"y":268}
1470125400257: 	moved	resizer	to	{"x":766,"y":268}
1470125400264: 	moved	resizer	to	{"x":755,"y":267}
1470125400272: 	moved	resizer	to	{"x":742,"y":268}
1470125400282: 	moved	resizer	to	{"x":728,"y":267}
1470125400289: 	moved	resizer	to	{"x":715,"y":267}
1470125400298: 	moved	resizer	to	{"x":701,"y":267}
1470125400307: 	moved	resizer	to	{"x":687,"y":268}
1470125400315: 	moved	resizer	to	{"x":673,"y":268}
1470125400322: 	moved	resizer	to	{"x":659,"y":268}
1470125400331: 	moved	resizer	to	{"x":646,"y":269}
1470125400343: 	moved	resizer	to	{"x":631,"y":270}
1470125400349: 	moved	resizer	to	{"x":617,"y":270}
1470125400357: 	moved	resizer	to	{"x":602,"y":271}
1470125400364: 	moved	resizer	to	{"x":587,"y":273}
1470125400372: 	moved	resizer	to	{"x":573,"y":275}
1470125400381: 	moved	resizer	to	{"x":558,"y":276}
1470125400390: 	moved	resizer	to	{"x":543,"y":277}
1470125400397: 	moved	resizer	to	{"x":528,"y":279}
1470125400407: 	moved	resizer	to	{"x":513,"y":281}
1470125400415: 	moved	resizer	to	{"x":498,"y":284}
1470125400422: 	moved	resizer	to	{"x":483,"y":286}
1470125400432: 	moved	resizer	to	{"x":469,"y":289}
1470125400440: 	moved	resizer	to	{"x":454,"y":291}
1470125400447: 	moved	resizer	to	{"x":439,"y":294}
1470125400456: 	moved	resizer	to	{"x":425,"y":297}
1470125400464: 	moved	resizer	to	{"x":410,"y":300}
1470125400472: 	moved	resizer	to	{"x":396,"y":303}
1470125400481: 	moved	resizer	to	{"x":382,"y":307}
1470125400489: 	moved	resizer	to	{"x":369,"y":308}
1470125400497: 	moved	resizer	to	{"x":355,"y":313}
1470125400506: 	moved	resizer	to	{"x":341,"y":316}
1470125400514: 	moved	resizer	to	{"x":329,"y":320}
1470125400522: 	moved	resizer	to	{"x":316,"y":324}
1470125400537: 	moved	resizer	to	{"x":303,"y":329}
1470125400541: 	moved	resizer	to	{"x":291,"y":334}
1470125400550: 	moved	resizer	to	{"x":278,"y":339}
1470125400556: 	moved	resizer	to	{"x":266,"y":344}
1470125400564: 	moved	resizer	to	{"x":255,"y":350}
1470125400573: 	moved	resizer	to	{"x":243,"y":357}
1470125400582: 	moved	resizer	to	{"x":232,"y":363}
1470125400589: 	moved	resizer	to	{"x":221,"y":370}
1470125400598: 	moved	resizer	to	{"x":211,"y":377}
1470125400607: 	moved	resizer	to	{"x":201,"y":385}
1470125400614: 	moved	resizer	to	{"x":191,"y":394}
1470125400622: 	moved	resizer	to	{"x":182,"y":403}
1470125400641: 	moved	resizer	to	{"x":173,"y":412}
1470125400646: 	moved	resizer	to	{"x":165,"y":423}
1470125400650: 	moved	resizer	to	{"x":158,"y":432}
1470125400657: 	moved	resizer	to	{"x":150,"y":443}
1470125400664: 	moved	resizer	to	{"x":143,"y":452}
1470125400672: 	moved	resizer	to	{"x":138,"y":463}
1470125400682: 	moved	resizer	to	{"x":133,"y":475}
1470125400689: 	moved	resizer	to	{"x":128,"y":485}
1470125400697: 	moved	resizer	to	{"x":124,"y":497}
1470125400706: 	moved	resizer	to	{"x":120,"y":508}
1470125400715: 	moved	resizer	to	{"x":116,"y":520}
1470125400722: 	moved	resizer	to	{"x":114,"y":532}
1470125400735: 	moved	resizer	to	{"x":111,"y":543}
1470125400740: 	moved	resizer	to	{"x":109,"y":556}
1470125400749: 	moved	resizer	to	{"x":107,"y":567}
1470125400756: 	moved	resizer	to	{"x":106,"y":578}
1470125400764: 	moved	resizer	to	{"x":105,"y":590}
1470125400772: 	moved	resizer	to	{"x":105,"y":600}
1470125400781: 	moved	resizer	to	{"x":104,"y":609}
1470125400789: 	moved	resizer	to	{"x":104,"y":621}
1470125400797: 	moved	resizer	to	{"x":105,"y":630}
1470125400806: 	moved	resizer	to	{"x":104,"y":641}
1470125400814: 	moved	resizer	to	{"x":105,"y":652}
1470125400822: 	moved	resizer	to	{"x":105,"y":657}
1470125400832: 	moved	resizer	to	{"x":106,"y":669}
1470125400839: 	moved	resizer	to	{"x":106,"y":677}
1470125400847: 	moved	resizer	to	{"x":106,"y":685}
1470125400857: 	moved	resizer	to	{"x":107,"y":696}
1470125400864: 	moved	resizer	to	{"x":107,"y":702}
1470125400872: 	moved	resizer	to	{"x":108,"y":710}
1470125400882: 	moved	resizer	to	{"x":109,"y":717}
1470125400889: 	moved	resizer	to	{"x":109,"y":724}
1470125400897: 	moved	resizer	to	{"x":110,"y":730}
1470125400907: 	moved	resizer	to	{"x":111,"y":737}
1470125400914: 	moved	resizer	to	{"x":111,"y":744}
1470125400922: 	moved	resizer	to	{"x":111,"y":751}
1470125400931: 	moved	resizer	to	{"x":112,"y":756}
1470125400939: 	moved	resizer	to	{"x":112,"y":759}
1470125400947: 	moved	resizer	to	{"x":113,"y":764}
1470125400957: 	moved	resizer	to	{"x":113,"y":769}
1470125400965: 	moved	resizer	to	{"x":113,"y":772}
1470125400972: 	moved	resizer	to	{"x":114,"y":776}
1470125400982: 	moved	resizer	to	{"x":114,"y":780}
1470125400989: 	moved	resizer	to	{"x":115,"y":782}
1470125400997: 	moved	resizer	to	{"x":115,"y":784}
1470125401006: 	moved	resizer	to	{"x":116,"y":786}
1470125401014: 	moved	resizer	to	{"x":116,"y":788}
1470125401022: 	moved	resizer	to	{"x":117,"y":789}
1470125401032: 	moved	resizer	to	{"x":117,"y":791}
1470125401039: 	moved	resizer	to	{"x":118,"y":792}
1470125401057: 	moved	resizer	to	{"x":119,"y":793}
1470125401064: 	moved	resizer	to	{"x":119,"y":794}
1470125401082: 	moved	resizer	to	{"x":120,"y":795}
1470125401098: 	moved	resizer	to	{"x":120,"y":796}
1470125401106: 	moved	resizer	to	{"x":121,"y":796}
1470125401114: 	moved	resizer	to	{"x":122,"y":797}
1470125401122: 	moved	resizer	to	{"x":122,"y":798}
1470125401131: 	moved	resizer	to	{"x":123,"y":798}
1470125401139: 	moved	resizer	to	{"x":124,"y":799}
1470125401147: 	moved	resizer	to	{"x":125,"y":800}
1470125401158: 	moved	resizer	to	{"x":126,"y":801}
1470125401164: 	moved	resizer	to	{"x":127,"y":801}
1470125401172: 	moved	resizer	to	{"x":128,"y":803}
1470125401190: 	moved	resizer	to	{"x":129,"y":805}
1470125401197: 	moved	resizer	to	{"x":130,"y":805}
1470125401207: 	moved	resizer	to	{"x":130,"y":806}
1470125401214: 	moved	resizer	to	{"x":131,"y":807}
1470125401223: 	moved	resizer	to	{"x":131,"y":808}
1470125401232: 	moved	resizer	to	{"x":132,"y":809}
1470125401257: 	moved	resizer	to	{"x":132,"y":810}
1470125401290: 	moved	resizer	to	{"x":133,"y":810}
1470125401297: 	moved	resizer	to	{"x":133,"y":811}
1470125403419: 	start moving	colorPicker	from	{"x":13,"y":215}
1470125403682: 	moved	colorPicker	to	{"x":1325,"y":259}
1470125403689: 	moved	colorPicker	to	{"x":1323,"y":259}
1470125403702: 	moved	colorPicker	to	{"x":1321,"y":260}
1470125403707: 	moved	colorPicker	to	{"x":1319,"y":260}
1470125403715: 	moved	colorPicker	to	{"x":1317,"y":260}
1470125403724: 	moved	colorPicker	to	{"x":1314,"y":261}
1470125403731: 	moved	colorPicker	to	{"x":1312,"y":261}
1470125403739: 	moved	colorPicker	to	{"x":1310,"y":261}
1470125403748: 	moved	colorPicker	to	{"x":1307,"y":261}
1470125403756: 	moved	colorPicker	to	{"x":1305,"y":261}
1470125403764: 	moved	colorPicker	to	{"x":1302,"y":261}
1470125403773: 	moved	colorPicker	to	{"x":1299,"y":261}
1470125403782: 	moved	colorPicker	to	{"x":1297,"y":262}
1470125403790: 	moved	colorPicker	to	{"x":1294,"y":262}
1470125403799: 	moved	colorPicker	to	{"x":1292,"y":262}
1470125403806: 	moved	colorPicker	to	{"x":1291,"y":262}
1470125403815: 	moved	colorPicker	to	{"x":1289,"y":263}
1470125403830: 	moved	colorPicker	to	{"x":1287,"y":263}
1470125403834: 	moved	colorPicker	to	{"x":1285,"y":263}
1470125403839: 	moved	colorPicker	to	{"x":1284,"y":262}
1470125403850: 	moved	colorPicker	to	{"x":1282,"y":263}
1470125403856: 	moved	colorPicker	to	{"x":1281,"y":262}
1470125403864: 	moved	colorPicker	to	{"x":1280,"y":263}
1470125403873: 	moved	colorPicker	to	{"x":1280,"y":262}
1470125403881: 	moved	colorPicker	to	{"x":1279,"y":263}
1470125403898: 	moved	colorPicker	to	{"x":1278,"y":263}
1470125403906: 	moved	colorPicker	to	{"x":1278,"y":262}
1470125403914: 	moved	colorPicker	to	{"x":1277,"y":262}
1470125403923: 	moved	colorPicker	to	{"x":1276,"y":263}
1470125403931: 	moved	colorPicker	to	{"x":1274,"y":263}
1470125403939: 	moved	colorPicker	to	{"x":1273,"y":263}
1470125403949: 	moved	colorPicker	to	{"x":1269,"y":263}
1470125403956: 	moved	colorPicker	to	{"x":1265,"y":263}
1470125403965: 	moved	colorPicker	to	{"x":1261,"y":263}
1470125403973: 	moved	colorPicker	to	{"x":1256,"y":262}
1470125403981: 	moved	colorPicker	to	{"x":1251,"y":261}
1470125403990: 	moved	colorPicker	to	{"x":1245,"y":260}
1470125403998: 	moved	colorPicker	to	{"x":1239,"y":258}
1470125404007: 	moved	colorPicker	to	{"x":1233,"y":257}
1470125404014: 	moved	colorPicker	to	{"x":1227,"y":255}
1470125404023: 	moved	colorPicker	to	{"x":1220,"y":254}
1470125404032: 	moved	colorPicker	to	{"x":1213,"y":252}
1470125404040: 	moved	colorPicker	to	{"x":1205,"y":250}
1470125404048: 	moved	colorPicker	to	{"x":1196,"y":248}
1470125404056: 	moved	colorPicker	to	{"x":1189,"y":246}
1470125404064: 	moved	colorPicker	to	{"x":1181,"y":244}
1470125404073: 	moved	colorPicker	to	{"x":1172,"y":242}
1470125404081: 	moved	colorPicker	to	{"x":1165,"y":240}
1470125404089: 	moved	colorPicker	to	{"x":1155,"y":237}
1470125404098: 	moved	colorPicker	to	{"x":1147,"y":235}
1470125404106: 	moved	colorPicker	to	{"x":1138,"y":233}
1470125404118: 	moved	colorPicker	to	{"x":1128,"y":231}
1470125404124: 	moved	colorPicker	to	{"x":1118,"y":229}
1470125404131: 	moved	colorPicker	to	{"x":1109,"y":228}
1470125404139: 	moved	colorPicker	to	{"x":1098,"y":226}
1470125404148: 	moved	colorPicker	to	{"x":1087,"y":224}
1470125404156: 	moved	colorPicker	to	{"x":1075,"y":222}
1470125404165: 	moved	colorPicker	to	{"x":1065,"y":221}
1470125404173: 	moved	colorPicker	to	{"x":1052,"y":219}
1470125404182: 	moved	colorPicker	to	{"x":1041,"y":219}
1470125404189: 	moved	colorPicker	to	{"x":1028,"y":216}
1470125404198: 	moved	colorPicker	to	{"x":1016,"y":215}
1470125404206: 	moved	colorPicker	to	{"x":1003,"y":214}
1470125404214: 	moved	colorPicker	to	{"x":990,"y":213}
1470125404223: 	moved	colorPicker	to	{"x":976,"y":212}
1470125404231: 	moved	colorPicker	to	{"x":962,"y":211}
1470125404239: 	moved	colorPicker	to	{"x":948,"y":210}
1470125404248: 	moved	colorPicker	to	{"x":933,"y":209}
1470125404256: 	moved	colorPicker	to	{"x":918,"y":209}
1470125404264: 	moved	colorPicker	to	{"x":903,"y":209}
1470125404273: 	moved	colorPicker	to	{"x":886,"y":208}
1470125404283: 	moved	colorPicker	to	{"x":870,"y":209}
1470125404289: 	moved	colorPicker	to	{"x":854,"y":209}
1470125404298: 	moved	colorPicker	to	{"x":838,"y":209}
1470125404306: 	moved	colorPicker	to	{"x":821,"y":210}
1470125404314: 	moved	colorPicker	to	{"x":806,"y":210}
1470125404323: 	moved	colorPicker	to	{"x":788,"y":212}
1470125404331: 	moved	colorPicker	to	{"x":772,"y":212}
1470125404339: 	moved	colorPicker	to	{"x":754,"y":214}
1470125404348: 	moved	colorPicker	to	{"x":737,"y":216}
1470125404356: 	moved	colorPicker	to	{"x":719,"y":218}
1470125404364: 	moved	colorPicker	to	{"x":702,"y":218}
1470125404373: 	moved	colorPicker	to	{"x":685,"y":221}
1470125404381: 	moved	colorPicker	to	{"x":668,"y":223}
1470125404390: 	moved	colorPicker	to	{"x":650,"y":226}
1470125404398: 	moved	colorPicker	to	{"x":633,"y":228}
1470125404406: 	moved	colorPicker	to	{"x":616,"y":230}
1470125404414: 	moved	colorPicker	to	{"x":599,"y":234}
1470125404426: 	moved	colorPicker	to	{"x":583,"y":236}
1470125404432: 	moved	colorPicker	to	{"x":566,"y":240}
1470125404439: 	moved	colorPicker	to	{"x":550,"y":242}
1470125404448: 	moved	colorPicker	to	{"x":534,"y":245}
1470125404456: 	moved	colorPicker	to	{"x":517,"y":248}
1470125404467: 	moved	colorPicker	to	{"x":503,"y":249}
1470125404473: 	moved	colorPicker	to	{"x":487,"y":253}
1470125404481: 	moved	colorPicker	to	{"x":470,"y":256}
1470125404489: 	moved	colorPicker	to	{"x":454,"y":259}
1470125404498: 	moved	colorPicker	to	{"x":439,"y":261}
1470125404506: 	moved	colorPicker	to	{"x":424,"y":264}
1470125404514: 	moved	colorPicker	to	{"x":408,"y":267}
1470125404523: 	moved	colorPicker	to	{"x":393,"y":270}
1470125404531: 	moved	colorPicker	to	{"x":379,"y":272}
1470125404539: 	moved	colorPicker	to	{"x":365,"y":275}
1470125404548: 	moved	colorPicker	to	{"x":351,"y":276}
1470125404556: 	moved	colorPicker	to	{"x":336,"y":280}
1470125404564: 	moved	colorPicker	to	{"x":323,"y":284}
1470125404573: 	moved	colorPicker	to	{"x":310,"y":287}
1470125404581: 	moved	colorPicker	to	{"x":298,"y":291}
1470125404590: 	moved	colorPicker	to	{"x":284,"y":294}
1470125404599: 	moved	colorPicker	to	{"x":272,"y":297}
1470125404608: 	moved	colorPicker	to	{"x":260,"y":300}
1470125404615: 	moved	colorPicker	to	{"x":249,"y":304}
1470125404623: 	moved	colorPicker	to	{"x":238,"y":307}
1470125404632: 	moved	colorPicker	to	{"x":231,"y":309}
1470125404639: 	moved	colorPicker	to	{"x":218,"y":313}
1470125404655: 	moved	colorPicker	to	{"x":211,"y":316}
1470125404661: 	moved	colorPicker	to	{"x":202,"y":320}
1470125404666: 	moved	colorPicker	to	{"x":190,"y":327}
1470125404673: 	moved	colorPicker	to	{"x":184,"y":330}
1470125404682: 	moved	colorPicker	to	{"x":177,"y":334}
1470125404691: 	moved	colorPicker	to	{"x":168,"y":340}
1470125404699: 	moved	colorPicker	to	{"x":162,"y":344}
1470125404707: 	moved	colorPicker	to	{"x":155,"y":349}
1470125404715: 	moved	colorPicker	to	{"x":148,"y":355}
1470125404724: 	moved	colorPicker	to	{"x":142,"y":360}
1470125404731: 	moved	colorPicker	to	{"x":136,"y":366}
1470125404740: 	moved	colorPicker	to	{"x":131,"y":371}
1470125404749: 	moved	colorPicker	to	{"x":125,"y":378}
1470125404757: 	moved	colorPicker	to	{"x":120,"y":384}
1470125404764: 	moved	colorPicker	to	{"x":115,"y":391}
1470125404773: 	moved	colorPicker	to	{"x":111,"y":397}
1470125404781: 	moved	colorPicker	to	{"x":107,"y":403}
1470125404789: 	moved	colorPicker	to	{"x":104,"y":408}
1470125404800: 	moved	colorPicker	to	{"x":101,"y":414}
1470125404806: 	moved	colorPicker	to	{"x":99,"y":418}
1470125404814: 	moved	colorPicker	to	{"x":97,"y":423}
1470125404823: 	moved	colorPicker	to	{"x":96,"y":426}
1470125404832: 	moved	colorPicker	to	{"x":95,"y":430}
1470125404839: 	moved	colorPicker	to	{"x":94,"y":434}
1470125404848: 	moved	colorPicker	to	{"x":93,"y":437}
1470125404856: 	moved	colorPicker	to	{"x":93,"y":441}
1470125404864: 	moved	colorPicker	to	{"x":92,"y":444}
1470125404873: 	moved	colorPicker	to	{"x":93,"y":447}
1470125404881: 	moved	colorPicker	to	{"x":93,"y":451}
1470125404891: 	moved	colorPicker	to	{"x":93,"y":454}
1470125404899: 	moved	colorPicker	to	{"x":93,"y":457}
1470125404907: 	moved	colorPicker	to	{"x":94,"y":460}
1470125404914: 	moved	colorPicker	to	{"x":94,"y":464}
1470125404923: 	moved	colorPicker	to	{"x":95,"y":468}
1470125404931: 	moved	colorPicker	to	{"x":95,"y":471}
1470125404939: 	moved	colorPicker	to	{"x":95,"y":474}
1470125404948: 	moved	colorPicker	to	{"x":95,"y":478}
1470125404957: 	moved	colorPicker	to	{"x":95,"y":482}
1470125404964: 	moved	colorPicker	to	{"x":94,"y":485}
1470125404973: 	moved	colorPicker	to	{"x":94,"y":490}
1470125404981: 	moved	colorPicker	to	{"x":94,"y":493}
1470125404989: 	moved	colorPicker	to	{"x":93,"y":497}
1470125404998: 	moved	colorPicker	to	{"x":93,"y":500}
1470125405006: 	moved	colorPicker	to	{"x":93,"y":504}
1470125405014: 	moved	colorPicker	to	{"x":92,"y":507}
1470125405023: 	moved	colorPicker	to	{"x":92,"y":511}
1470125405031: 	moved	colorPicker	to	{"x":91,"y":515}
1470125405039: 	moved	colorPicker	to	{"x":91,"y":518}
1470125405048: 	moved	colorPicker	to	{"x":91,"y":520}
1470125405056: 	moved	colorPicker	to	{"x":90,"y":524}
1470125405064: 	moved	colorPicker	to	{"x":90,"y":527}
1470125405073: 	moved	colorPicker	to	{"x":89,"y":530}
1470125405082: 	moved	colorPicker	to	{"x":89,"y":532}
1470125405089: 	moved	colorPicker	to	{"x":88,"y":536}
1470125405098: 	moved	colorPicker	to	{"x":87,"y":539}
1470125405106: 	moved	colorPicker	to	{"x":86,"y":543}
1470125405114: 	moved	colorPicker	to	{"x":85,"y":544}
1470125405123: 	moved	colorPicker	to	{"x":85,"y":547}
1470125405130: 	moved	colorPicker	to	{"x":84,"y":549}
1470125405139: 	moved	colorPicker	to	{"x":84,"y":550}
1470125405148: 	moved	colorPicker	to	{"x":84,"y":551}
1470125405156: 	moved	colorPicker	to	{"x":83,"y":552}
1470125405164: 	moved	colorPicker	to	{"x":83,"y":553}
1470125405173: 	moved	colorPicker	to	{"x":83,"y":554}
1470125405181: 	moved	colorPicker	to	{"x":83,"y":555}
1470125405188: 	moved	colorPicker	to	{"x":83,"y":556}
1470125405214: 	moved	colorPicker	to	{"x":83,"y":557}
1470125405223: 	moved	colorPicker	to	{"x":82,"y":557}
1470125405239: 	moved	colorPicker	to	{"x":82,"y":558}
1470125405256: 	moved	colorPicker	to	{"x":82,"y":559}
1470125405264: 	moved	colorPicker	to	{"x":82,"y":560}
1470125405273: 	moved	colorPicker	to	{"x":82,"y":561}
1470125405280: 	moved	colorPicker	to	{"x":81,"y":562}
1470125405299: 	moved	colorPicker	to	{"x":81,"y":563}
1470125405305: 	moved	colorPicker	to	{"x":80,"y":563}
1470125405313: 	moved	colorPicker	to	{"x":80,"y":564}
1470125405439: 	moved	colorPicker	to	{"x":79,"y":564}
1470125405474: 	moved	colorPicker	to	{"x":79,"y":565}
1470125405514: 	moved	colorPicker	to	{"x":79,"y":566}
1470125405523: 	moved	colorPicker	to	{"x":78,"y":566}
1470125405548: 	moved	colorPicker	to	{"x":78,"y":567}
1470125405555: 	moved	colorPicker	to	{"x":78,"y":568}
1470125405564: 	moved	colorPicker	to	{"x":78,"y":570}
1470125405573: 	moved	colorPicker	to	{"x":78,"y":572}
1470125405581: 	moved	colorPicker	to	{"x":78,"y":573}
1470125405588: 	moved	colorPicker	to	{"x":78,"y":574}
1470125405598: 	moved	colorPicker	to	{"x":77,"y":575}
1470125405605: 	moved	colorPicker	to	{"x":77,"y":576}
1470125405623: 	moved	colorPicker	to	{"x":77,"y":577}
1470125415865: 	acted on	innerText
1470125416057: 	sub-instrument	stop	mover	false
1470125416058: 	deactivate	mover
1470125512489: 	acted on	menu
1470125513658: 	acted on	innerText
1470125513831: 	sub-instrument	start	mover	true
1470125513832: 	activate	mover
1470125514717: 	start moving	shape-1470125506742	from	{"x":13,"y":10}
1470125515080: 	moved	shape-1470125506742	to	{"x":23,"y":32}
1470125515095: 	moved	shape-1470125506742	to	{"x":24,"y":33}
1470125515131: 	moved	shape-1470125506742	to	{"x":24,"y":34}
1470125515175: 	moved	shape-1470125506742	to	{"x":24,"y":35}
1470125515199: 	moved	shape-1470125506742	to	{"x":25,"y":35}
1470125515295: 	moved	shape-1470125506742	to	{"x":25,"y":36}
1470125515378: 	moved	shape-1470125506742	to	{"x":25,"y":37}
1470125515445: 	moved	shape-1470125506742	to	{"x":26,"y":38}
1470125515467: 	moved	shape-1470125506742	to	{"x":27,"y":42}
1470125515491: 	moved	shape-1470125506742	to	{"x":28,"y":45}
1470125515508: 	moved	shape-1470125506742	to	{"x":29,"y":47}
1470125515523: 	moved	shape-1470125506742	to	{"x":29,"y":49}
1470125515539: 	moved	shape-1470125506742	to	{"x":30,"y":51}
1470125515555: 	moved	shape-1470125506742	to	{"x":31,"y":53}
1470125515571: 	moved	shape-1470125506742	to	{"x":31,"y":55}
1470125515596: 	moved	shape-1470125506742	to	{"x":33,"y":58}
1470125515613: 	moved	shape-1470125506742	to	{"x":34,"y":60}
1470125515630: 	moved	shape-1470125506742	to	{"x":35,"y":62}
1470125515647: 	moved	shape-1470125506742	to	{"x":36,"y":63}
1470125515663: 	moved	shape-1470125506742	to	{"x":37,"y":65}
1470125515681: 	moved	shape-1470125506742	to	{"x":38,"y":66}
1470125515713: 	moved	shape-1470125506742	to	{"x":40,"y":67}
1470125515730: 	moved	shape-1470125506742	to	{"x":41,"y":67}
1470125515755: 	moved	shape-1470125506742	to	{"x":41,"y":68}
1470125515787: 	moved	shape-1470125506742	to	{"x":43,"y":68}
1470125515821: 	moved	shape-1470125506742	to	{"x":44,"y":69}
1470125515872: 	moved	shape-1470125506742	to	{"x":45,"y":69}
1470125515921: 	moved	shape-1470125506742	to	{"x":46,"y":69}
1470125515938: 	moved	shape-1470125506742	to	{"x":46,"y":68}
