1470226726500: 	acted on	innerText
1470226726613: 	sub-instrument	start	mover	true
1470226790917: 	moved	image-42-1470226785642	to	{"x":277,"y":382}
1470226790925: 	moved	image-42-1470226785642	to	{"x":282,"y":390}
1470226790933: 	moved	image-42-1470226785642	to	{"x":287,"y":400}
1470226790943: 	moved	image-42-1470226785642	to	{"x":293,"y":409}
1470226790949: 	moved	image-42-1470226785642	to	{"x":295,"y":412}
1470226790957: 	moved	image-42-1470226785642	to	{"x":300,"y":422}
1470226790966: 	moved	image-42-1470226785642	to	{"x":304,"y":428}
1470226790974: 	moved	image-42-1470226785642	to	{"x":308,"y":435}
1470226790983: 	moved	image-42-1470226785642	to	{"x":311,"y":440}
1470226790992: 	moved	image-42-1470226785642	to	{"x":315,"y":447}
1470226790999: 	moved	image-42-1470226785642	to	{"x":319,"y":454}
1470226791008: 	moved	image-42-1470226785642	to	{"x":322,"y":460}
1470226791016: 	moved	image-42-1470226785642	to	{"x":325,"y":466}
1470226791024: 	moved	image-42-1470226785642	to	{"x":327,"y":473}
1470226791033: 	moved	image-42-1470226785642	to	{"x":330,"y":479}
1470226791042: 	moved	image-42-1470226785642	to	{"x":332,"y":485}
1470226791049: 	moved	image-42-1470226785642	to	{"x":334,"y":490}
1470226791057: 	moved	image-42-1470226785642	to	{"x":337,"y":496}
1470226791067: 	moved	image-42-1470226785642	to	{"x":338,"y":501}
1470226791075: 	moved	image-42-1470226785642	to	{"x":340,"y":507}
1470226791083: 	moved	image-42-1470226785642	to	{"x":341,"y":511}
1470226791092: 	moved	image-42-1470226785642	to	{"x":342,"y":513}
1470226791101: 	moved	image-42-1470226785642	to	{"x":343,"y":518}
1470226791107: 	moved	image-42-1470226785642	to	{"x":344,"y":522}
1470226791118: 	moved	image-42-1470226785642	to	{"x":345,"y":525}
1470226791125: 	moved	image-42-1470226785642	to	{"x":345,"y":529}
1470226791132: 	moved	image-42-1470226785642	to	{"x":346,"y":532}
1470226791142: 	moved	image-42-1470226785642	to	{"x":346,"y":534}
1470226791150: 	moved	image-42-1470226785642	to	{"x":346,"y":537}
1470226791157: 	moved	image-42-1470226785642	to	{"x":346,"y":540}
1470226791168: 	moved	image-42-1470226785642	to	{"x":346,"y":543}
1470226791176: 	moved	image-42-1470226785642	to	{"x":346,"y":546}
1470226791183: 	moved	image-42-1470226785642	to	{"x":346,"y":548}
1470226791192: 	moved	image-42-1470226785642	to	{"x":346,"y":551}
1470226791200: 	moved	image-42-1470226785642	to	{"x":346,"y":552}
1470226791210: 	moved	image-42-1470226785642	to	{"x":345,"y":554}
1470226791216: 	moved	image-42-1470226785642	to	{"x":345,"y":556}
1470226791224: 	moved	image-42-1470226785642	to	{"x":345,"y":558}
1470226791233: 	moved	image-42-1470226785642	to	{"x":344,"y":559}
1470226791242: 	moved	image-42-1470226785642	to	{"x":344,"y":562}
1470226791249: 	moved	image-42-1470226785642	to	{"x":344,"y":563}
1470226791258: 	moved	image-42-1470226785642	to	{"x":343,"y":566}
1470226791266: 	moved	image-42-1470226785642	to	{"x":342,"y":568}
1470226791275: 	moved	image-42-1470226785642	to	{"x":342,"y":569}
1470226791284: 	moved	image-42-1470226785642	to	{"x":342,"y":570}
1470226791292: 	moved	image-42-1470226785642	to	{"x":341,"y":573}
1470226791300: 	moved	image-42-1470226785642	to	{"x":341,"y":574}
1470226791308: 	moved	image-42-1470226785642	to	{"x":341,"y":575}
1470226791316: 	moved	image-42-1470226785642	to	{"x":341,"y":577}
1470226791324: 	moved	image-42-1470226785642	to	{"x":341,"y":579}
1470226791334: 	moved	image-42-1470226785642	to	{"x":341,"y":580}
1470226791350: 	moved	image-42-1470226785642	to	{"x":341,"y":582}
1470226791358: 	moved	image-42-1470226785642	to	{"x":341,"y":583}
1470226791366: 	moved	image-42-1470226785642	to	{"x":341,"y":584}
1470226791374: 	moved	image-42-1470226785642	to	{"x":342,"y":584}
1470226791383: 	moved	image-42-1470226785642	to	{"x":342,"y":586}
1470226791400: 	moved	image-42-1470226785642	to	{"x":343,"y":587}
1470226791408: 	moved	image-42-1470226785642	to	{"x":343,"y":588}
1470226791416: 	moved	image-42-1470226785642	to	{"x":344,"y":589}
1470226791425: 	moved	image-42-1470226785642	to	{"x":344,"y":590}
1470226791434: 	moved	image-42-1470226785642	to	{"x":345,"y":591}
1470226791441: 	moved	image-42-1470226785642	to	{"x":346,"y":592}
1470226791449: 	moved	image-42-1470226785642	to	{"x":347,"y":592}
1470226791459: 	moved	image-42-1470226785642	to	{"x":349,"y":593}
1470226791467: 	moved	image-42-1470226785642	to	{"x":350,"y":594}
1470226791475: 	moved	image-42-1470226785642	to	{"x":351,"y":594}
1470226791483: 	moved	image-42-1470226785642	to	{"x":352,"y":595}
1470226791492: 	moved	image-42-1470226785642	to	{"x":353,"y":595}
1470226791501: 	moved	image-42-1470226785642	to	{"x":355,"y":595}
1470226791509: 	moved	image-42-1470226785642	to	{"x":356,"y":596}
1470226791517: 	moved	image-42-1470226785642	to	{"x":357,"y":596}
1470226791524: 	moved	image-42-1470226785642	to	{"x":359,"y":596}
1470226791535: 	moved	image-42-1470226785642	to	{"x":360,"y":596}
1470226791543: 	moved	image-42-1470226785642	to	{"x":362,"y":597}
1470226791550: 	moved	image-42-1470226785642	to	{"x":363,"y":597}
1470226791559: 	moved	image-42-1470226785642	to	{"x":365,"y":597}
1470226791566: 	moved	image-42-1470226785642	to	{"x":367,"y":597}
1470226791575: 	moved	image-42-1470226785642	to	{"x":369,"y":597}
1470226791584: 	moved	image-42-1470226785642	to	{"x":370,"y":597}
1470226791591: 	moved	image-42-1470226785642	to	{"x":372,"y":597}
1470226791600: 	moved	image-42-1470226785642	to	{"x":373,"y":597}
1470226791608: 	moved	image-42-1470226785642	to	{"x":375,"y":597}
1470226791617: 	moved	image-42-1470226785642	to	{"x":376,"y":597}
1470226791625: 	moved	image-42-1470226785642	to	{"x":377,"y":597}
1470226791633: 	moved	image-42-1470226785642	to	{"x":379,"y":597}
1470226791641: 	moved	image-42-1470226785642	to	{"x":381,"y":596}
1470226791650: 	moved	image-42-1470226785642	to	{"x":382,"y":596}
1470226791658: 	moved	image-42-1470226785642	to	{"x":383,"y":596}
1470226791667: 	moved	image-42-1470226785642	to	{"x":384,"y":596}
1470226791675: 	moved	image-42-1470226785642	to	{"x":385,"y":595}
1470226791692: 	moved	image-42-1470226785642	to	{"x":387,"y":594}
1470226791700: 	moved	image-42-1470226785642	to	{"x":388,"y":594}
1470226791709: 	moved	image-42-1470226785642	to	{"x":389,"y":594}
1470226791716: 	moved	image-42-1470226785642	to	{"x":389,"y":593}
1470226791724: 	moved	image-42-1470226785642	to	{"x":390,"y":593}
1470226791733: 	moved	image-42-1470226785642	to	{"x":391,"y":593}
1470226791741: 	moved	image-42-1470226785642	to	{"x":391,"y":592}
1470226791749: 	moved	image-42-1470226785642	to	{"x":393,"y":592}
1470226791767: 	moved	image-42-1470226785642	to	{"x":394,"y":591}
1470226791775: 	moved	image-42-1470226785642	to	{"x":395,"y":591}
1470226791783: 	moved	image-42-1470226785642	to	{"x":396,"y":591}
1470226791792: 	moved	image-42-1470226785642	to	{"x":398,"y":591}
1470226791800: 	moved	image-42-1470226785642	to	{"x":400,"y":591}
1470226791808: 	moved	image-42-1470226785642	to	{"x":401,"y":591}
1470226791816: 	moved	image-42-1470226785642	to	{"x":402,"y":591}
1470226791825: 	moved	image-42-1470226785642	to	{"x":404,"y":591}
1470226791833: 	moved	image-42-1470226785642	to	{"x":405,"y":591}
1470226791842: 	moved	image-42-1470226785642	to	{"x":406,"y":591}
1470226791852: 	moved	image-42-1470226785642	to	{"x":407,"y":591}
1470226791867: 	moved	image-42-1470226785642	to	{"x":408,"y":591}
1470226791875: 	moved	image-42-1470226785642	to	{"x":409,"y":591}
1470226791900: 	moved	image-42-1470226785642	to	{"x":410,"y":591}
1470226791950: 	moved	image-42-1470226785642	to	{"x":411,"y":591}
1470226792109: 	moved	image-42-1470226785642	to	{"x":411,"y":590}
1470226792201: 	moved	image-42-1470226785642	to	{"x":411,"y":589}
1470226792235: 	moved	image-42-1470226785642	to	{"x":410,"y":589}
1470226792836: 	start moving	image-42-1470226783750	from	{"x":89,"y":70}
1470226792942: 	moved	image-42-1470226783750	to	{"x":102,"y":82}
1470226792949: 	moved	image-42-1470226783750	to	{"x":104,"y":85}
1470226792959: 	moved	image-42-1470226783750	to	{"x":108,"y":88}
1470226792967: 	moved	image-42-1470226783750	to	{"x":111,"y":91}
1470226792975: 	moved	image-42-1470226783750	to	{"x":114,"y":93}
1470226792984: 	moved	image-42-1470226783750	to	{"x":117,"y":96}
1470226792992: 	moved	image-42-1470226783750	to	{"x":122,"y":100}
1470226793000: 	moved	image-42-1470226783750	to	{"x":126,"y":104}
1470226793008: 	moved	image-42-1470226783750	to	{"x":129,"y":106}
1470226793017: 	moved	image-42-1470226783750	to	{"x":133,"y":110}
1470226793025: 	moved	image-42-1470226783750	to	{"x":137,"y":114}
1470226793033: 	moved	image-42-1470226783750	to	{"x":142,"y":117}
1470226793042: 	moved	image-42-1470226783750	to	{"x":146,"y":120}
1470226793050: 	moved	image-42-1470226783750	to	{"x":151,"y":123}
1470226793058: 	moved	image-42-1470226783750	to	{"x":154,"y":126}
1470226793068: 	moved	image-42-1470226783750	to	{"x":159,"y":129}
1470226793075: 	moved	image-42-1470226783750	to	{"x":163,"y":133}
1470226793084: 	moved	image-42-1470226783750	to	{"x":167,"y":137}
1470226793091: 	moved	image-42-1470226783750	to	{"x":171,"y":141}
1470226793105: 	moved	image-42-1470226783750	to	{"x":175,"y":144}
1470226793109: 	moved	image-42-1470226783750	to	{"x":179,"y":148}
1470226793120: 	moved	image-42-1470226783750	to	{"x":183,"y":151}
1470226793124: 	moved	image-42-1470226783750	to	{"x":187,"y":154}
1470226793135: 	moved	image-42-1470226783750	to	{"x":192,"y":157}
1470226793142: 	moved	image-42-1470226783750	to	{"x":196,"y":161}
1470226793150: 	moved	image-42-1470226783750	to	{"x":200,"y":165}
1470226793158: 	moved	image-42-1470226783750	to	{"x":205,"y":168}
1470226793167: 	moved	image-42-1470226783750	to	{"x":209,"y":172}
1470226793175: 	moved	image-42-1470226783750	to	{"x":214,"y":176}
1470226793184: 	moved	image-42-1470226783750	to	{"x":219,"y":180}
1470226793192: 	moved	image-42-1470226783750	to	{"x":224,"y":183}
1470226793200: 	moved	image-42-1470226783750	to	{"x":229,"y":187}
1470226793209: 	moved	image-42-1470226783750	to	{"x":235,"y":192}
1470226793217: 	moved	image-42-1470226783750	to	{"x":242,"y":196}
1470226793225: 	moved	image-42-1470226783750	to	{"x":248,"y":200}
1470226793233: 	moved	image-42-1470226783750	to	{"x":257,"y":206}
1470226793242: 	moved	image-42-1470226783750	to	{"x":266,"y":213}
1470226793250: 	moved	image-42-1470226783750	to	{"x":273,"y":217}
1470226793258: 	moved	image-42-1470226783750	to	{"x":284,"y":225}
1470226793267: 	moved	image-42-1470226783750	to	{"x":292,"y":229}
1470226793274: 	moved	image-42-1470226783750	to	{"x":303,"y":235}
1470226793283: 	moved	image-42-1470226783750	to	{"x":312,"y":243}
1470226793292: 	moved	image-42-1470226783750	to	{"x":322,"y":250}
1470226793300: 	moved	image-42-1470226783750	to	{"x":333,"y":256}
1470226793308: 	moved	image-42-1470226783750	to	{"x":343,"y":263}
1470226793318: 	moved	image-42-1470226783750	to	{"x":355,"y":269}
1470226793324: 	moved	image-42-1470226783750	to	{"x":366,"y":277}
1470226793333: 	moved	image-42-1470226783750	to	{"x":377,"y":285}
1470226793341: 	moved	image-42-1470226783750	to	{"x":389,"y":291}
1470226793350: 	moved	image-42-1470226783750	to	{"x":400,"y":298}
1470226793358: 	moved	image-42-1470226783750	to	{"x":412,"y":307}
1470226793367: 	moved	image-42-1470226783750	to	{"x":423,"y":316}
1470226793375: 	moved	image-42-1470226783750	to	{"x":434,"y":323}
1470226793383: 	moved	image-42-1470226783750	to	{"x":447,"y":331}
1470226793392: 	moved	image-42-1470226783750	to	{"x":458,"y":339}
1470226793400: 	moved	image-42-1470226783750	to	{"x":469,"y":346}
1470226793409: 	moved	image-42-1470226783750	to	{"x":480,"y":355}
1470226793417: 	moved	image-42-1470226783750	to	{"x":490,"y":365}
1470226793425: 	moved	image-42-1470226783750	to	{"x":502,"y":371}
1470226793434: 	moved	image-42-1470226783750	to	{"x":513,"y":379}
1470226793442: 	moved	image-42-1470226783750	to	{"x":524,"y":386}
1470226793450: 	moved	image-42-1470226783750	to	{"x":534,"y":393}
1470226793459: 	moved	image-42-1470226783750	to	{"x":545,"y":401}
1470226793466: 	moved	image-42-1470226783750	to	{"x":556,"y":408}
1470226793476: 	moved	image-42-1470226783750	to	{"x":566,"y":416}
1470226793484: 	moved	image-42-1470226783750	to	{"x":576,"y":423}
1470226793492: 	moved	image-42-1470226783750	to	{"x":585,"y":429}
1470226793500: 	moved	image-42-1470226783750	to	{"x":595,"y":435}
1470226793509: 	moved	image-42-1470226783750	to	{"x":603,"y":440}
1470226793517: 	moved	image-42-1470226783750	to	{"x":614,"y":447}
1470226793525: 	moved	image-42-1470226783750	to	{"x":623,"y":453}
1470226793533: 	moved	image-42-1470226783750	to	{"x":633,"y":458}
1470226793541: 	moved	image-42-1470226783750	to	{"x":642,"y":464}
1470226793549: 	moved	image-42-1470226783750	to	{"x":652,"y":470}
1470226793558: 	moved	image-42-1470226783750	to	{"x":657,"y":473}
1470226793566: 	moved	image-42-1470226783750	to	{"x":667,"y":480}
1470226793574: 	moved	image-42-1470226783750	to	{"x":677,"y":484}
1470226793583: 	moved	image-42-1470226783750	to	{"x":684,"y":488}
1470226793591: 	moved	image-42-1470226783750	to	{"x":692,"y":492}
1470226793600: 	moved	image-42-1470226783750	to	{"x":701,"y":496}
1470226793608: 	moved	image-42-1470226783750	to	{"x":708,"y":499}
1470226793616: 	moved	image-42-1470226783750	to	{"x":716,"y":501}
1470226793624: 	moved	image-42-1470226783750	to	{"x":724,"y":504}
1470226793634: 	moved	image-42-1470226783750	to	{"x":732,"y":506}
1470226793642: 	moved	image-42-1470226783750	to	{"x":739,"y":508}
1470226793649: 	moved	image-42-1470226783750	to	{"x":745,"y":509}
1470226793659: 	moved	image-42-1470226783750	to	{"x":753,"y":510}
1470226793667: 	moved	image-42-1470226783750	to	{"x":760,"y":511}
1470226793674: 	moved	image-42-1470226783750	to	{"x":766,"y":511}
1470226793683: 	moved	image-42-1470226783750	to	{"x":772,"y":512}
1470226793691: 	moved	image-42-1470226783750	to	{"x":778,"y":512}
1470226793699: 	moved	image-42-1470226783750	to	{"x":784,"y":512}
1470226793708: 	moved	image-42-1470226783750	to	{"x":790,"y":511}
1470226793717: 	moved	image-42-1470226783750	to	{"x":794,"y":511}
1470226793724: 	moved	image-42-1470226783750	to	{"x":799,"y":511}
1470226793734: 	moved	image-42-1470226783750	to	{"x":805,"y":510}
1470226793741: 	moved	image-42-1470226783750	to	{"x":809,"y":509}
1470226793749: 	moved	image-42-1470226783750	to	{"x":814,"y":509}
1470226793758: 	moved	image-42-1470226783750	to	{"x":819,"y":508}
1470226793766: 	moved	image-42-1470226783750	to	{"x":823,"y":507}
1470226793776: 	moved	image-42-1470226783750	to	{"x":828,"y":507}
1470226793783: 	moved	image-42-1470226783750	to	{"x":832,"y":506}
1470226793791: 	moved	image-42-1470226783750	to	{"x":836,"y":506}
1470226793799: 	moved	image-42-1470226783750	to	{"x":840,"y":505}
1470226793809: 	moved	image-42-1470226783750	to	{"x":845,"y":504}
1470226793817: 	moved	image-42-1470226783750	to	{"x":848,"y":503}
1470226793825: 	moved	image-42-1470226783750	to	{"x":852,"y":502}
1470226793834: 	moved	image-42-1470226783750	to	{"x":854,"y":501}
1470226793841: 	moved	image-42-1470226783750	to	{"x":857,"y":501}
1470226793850: 	moved	image-42-1470226783750	to	{"x":860,"y":500}
1470226793859: 	moved	image-42-1470226783750	to	{"x":863,"y":499}
1470226793867: 	moved	image-42-1470226783750	to	{"x":867,"y":498}
1470226793874: 	moved	image-42-1470226783750	to	{"x":869,"y":497}
1470226793883: 	moved	image-42-1470226783750	to	{"x":871,"y":496}
1470226793891: 	moved	image-42-1470226783750	to	{"x":873,"y":496}
1470226793900: 	moved	image-42-1470226783750	to	{"x":875,"y":495}
1470226793908: 	moved	image-42-1470226783750	to	{"x":876,"y":495}
1470226793917: 	moved	image-42-1470226783750	to	{"x":878,"y":494}
1470226793924: 	moved	image-42-1470226783750	to	{"x":880,"y":494}
1470226793934: 	moved	image-42-1470226783750	to	{"x":881,"y":494}
1470226793941: 	moved	image-42-1470226783750	to	{"x":883,"y":494}
1470226793950: 	moved	image-42-1470226783750	to	{"x":885,"y":494}
1470226793958: 	moved	image-42-1470226783750	to	{"x":887,"y":495}
1470226793966: 	moved	image-42-1470226783750	to	{"x":889,"y":496}
1470226793974: 	moved	image-42-1470226783750	to	{"x":891,"y":497}
1470226793983: 	moved	image-42-1470226783750	to	{"x":893,"y":499}
1470226793996: 	moved	image-42-1470226783750	to	{"x":894,"y":500}
1470226794003: 	moved	image-42-1470226783750	to	{"x":896,"y":502}
1470226794009: 	moved	image-42-1470226783750	to	{"x":899,"y":504}
1470226794017: 	moved	image-42-1470226783750	to	{"x":900,"y":506}
1470226794024: 	moved	image-42-1470226783750	to	{"x":902,"y":508}
1470226794034: 	moved	image-42-1470226783750	to	{"x":903,"y":509}
1470226794041: 	moved	image-42-1470226783750	to	{"x":905,"y":511}
1470226794050: 	moved	image-42-1470226783750	to	{"x":907,"y":514}
1470226794058: 	moved	image-42-1470226783750	to	{"x":908,"y":516}
1470226794066: 	moved	image-42-1470226783750	to	{"x":909,"y":517}
1470226794075: 	moved	image-42-1470226783750	to	{"x":910,"y":519}
1470226794084: 	moved	image-42-1470226783750	to	{"x":911,"y":520}
1470226794091: 	moved	image-42-1470226783750	to	{"x":911,"y":522}
1470226794100: 	moved	image-42-1470226783750	to	{"x":912,"y":523}
1470226794117: 	moved	image-42-1470226783750	to	{"x":913,"y":524}
1470226794124: 	moved	image-42-1470226783750	to	{"x":913,"y":525}
1470226794133: 	moved	image-42-1470226783750	to	{"x":914,"y":525}
1470226794141: 	moved	image-42-1470226783750	to	{"x":914,"y":526}
1470226794225: 	moved	image-42-1470226783750	to	{"x":915,"y":526}
1470226794259: 	moved	image-42-1470226783750	to	{"x":915,"y":525}
1470226794292: 	moved	image-42-1470226783750	to	{"x":915,"y":524}
1470226794334: 	moved	image-42-1470226783750	to	{"x":915,"y":523}
1470226794384: 	moved	image-42-1470226783750	to	{"x":916,"y":523}
1470226794400: 	moved	image-42-1470226783750	to	{"x":916,"y":522}
1470226794450: 	moved	image-42-1470226783750	to	{"x":916,"y":521}
1470226794499: 	moved	image-42-1470226783750	to	{"x":916,"y":520}
1470226794592: 	moved	image-42-1470226783750	to	{"x":917,"y":520}
1470226794625: 	moved	image-42-1470226783750	to	{"x":917,"y":519}
1470226794684: 	moved	image-42-1470226783750	to	{"x":918,"y":519}
1470226794820: 	moved	image-42-1470226783750	to	{"x":919,"y":519}
1470226795887: 	start moving	image-42	from	{"x":50,"y":111}
1470226795951: 	moved	image-42	to	{"x":297,"y":182}
1470226795958: 	moved	image-42	to	{"x":293,"y":184}
1470226795968: 	moved	image-42	to	{"x":288,"y":186}
1470226795975: 	moved	image-42	to	{"x":283,"y":189}
1470226795983: 	moved	image-42	to	{"x":278,"y":193}
1470226795992: 	moved	image-42	to	{"x":272,"y":196}
1470226796000: 	moved	image-42	to	{"x":267,"y":199}
1470226796008: 	moved	image-42	to	{"x":263,"y":203}
1470226796017: 	moved	image-42	to	{"x":258,"y":206}
1470226796025: 	moved	image-42	to	{"x":253,"y":209}
1470226796033: 	moved	image-42	to	{"x":248,"y":213}
1470226796042: 	moved	image-42	to	{"x":244,"y":216}
1470226796051: 	moved	image-42	to	{"x":239,"y":220}
1470226796059: 	moved	image-42	to	{"x":234,"y":224}
1470226796066: 	moved	image-42	to	{"x":231,"y":228}
1470226796076: 	moved	image-42	to	{"x":228,"y":232}
1470226796083: 	moved	image-42	to	{"x":224,"y":236}
1470226796092: 	moved	image-42	to	{"x":221,"y":240}
1470226796100: 	moved	image-42	to	{"x":218,"y":243}
1470226796109: 	moved	image-42	to	{"x":215,"y":248}
1470226796116: 	moved	image-42	to	{"x":213,"y":251}
1470226796126: 	moved	image-42	to	{"x":211,"y":254}
1470226796134: 	moved	image-42	to	{"x":210,"y":257}
1470226796143: 	moved	image-42	to	{"x":208,"y":262}
1470226796151: 	moved	image-42	to	{"x":207,"y":265}
1470226796159: 	moved	image-42	to	{"x":206,"y":269}
1470226796166: 	moved	image-42	to	{"x":205,"y":272}
1470226796175: 	moved	image-42	to	{"x":204,"y":276}
1470226796185: 	moved	image-42	to	{"x":203,"y":279}
1470226796192: 	moved	image-42	to	{"x":202,"y":283}
1470226796200: 	moved	image-42	to	{"x":201,"y":286}
1470226796209: 	moved	image-42	to	{"x":200,"y":289}
1470226796217: 	moved	image-42	to	{"x":200,"y":291}
1470226796225: 	moved	image-42	to	{"x":199,"y":294}
1470226796233: 	moved	image-42	to	{"x":199,"y":297}
1470226796241: 	moved	image-42	to	{"x":199,"y":302}
1470226796250: 	moved	image-42	to	{"x":199,"y":305}
1470226796258: 	moved	image-42	to	{"x":199,"y":309}
1470226796267: 	moved	image-42	to	{"x":199,"y":312}
1470226796276: 	moved	image-42	to	{"x":199,"y":315}
1470226796285: 	moved	image-42	to	{"x":199,"y":318}
1470226796292: 	moved	image-42	to	{"x":198,"y":321}
1470226796300: 	moved	image-42	to	{"x":198,"y":324}
1470226796310: 	moved	image-42	to	{"x":197,"y":328}
1470226796317: 	moved	image-42	to	{"x":195,"y":330}
1470226796326: 	moved	image-42	to	{"x":194,"y":333}
1470226796334: 	moved	image-42	to	{"x":193,"y":335}
1470226796342: 	moved	image-42	to	{"x":192,"y":338}
1470226796351: 	moved	image-42	to	{"x":190,"y":340}
1470226796358: 	moved	image-42	to	{"x":188,"y":342}
1470226796367: 	moved	image-42	to	{"x":186,"y":344}
1470226796376: 	moved	image-42	to	{"x":184,"y":346}
1470226796383: 	moved	image-42	to	{"x":183,"y":348}
1470226796392: 	moved	image-42	to	{"x":182,"y":349}
1470226796401: 	moved	image-42	to	{"x":180,"y":350}
1470226796418: 	moved	image-42	to	{"x":180,"y":351}
1470226796434: 	moved	image-42	to	{"x":179,"y":351}
1470226796648: 	moved	image-42	to	{"x":178,"y":351}
1470226796714: 	moved	image-42	to	{"x":178,"y":350}
1470226796724: 	moved	image-42	to	{"x":177,"y":348}
1470226796733: 	moved	image-42	to	{"x":176,"y":345}
1470226796744: 	moved	image-42	to	{"x":175,"y":342}
1470226796753: 	moved	image-42	to	{"x":175,"y":341}
1470226796758: 	moved	image-42	to	{"x":174,"y":339}
1470226796762: 	moved	image-42	to	{"x":174,"y":338}
1470226796768: 	moved	image-42	to	{"x":173,"y":337}
1470226796779: 	moved	image-42	to	{"x":173,"y":335}
1470226796785: 	moved	image-42	to	{"x":172,"y":333}
1470226796793: 	moved	image-42	to	{"x":172,"y":332}
1470226796801: 	moved	image-42	to	{"x":171,"y":330}
1470226796809: 	moved	image-42	to	{"x":171,"y":328}
1470226796817: 	moved	image-42	to	{"x":170,"y":326}
1470226796826: 	moved	image-42	to	{"x":169,"y":324}
1470226796834: 	moved	image-42	to	{"x":168,"y":322}
1470226796842: 	moved	image-42	to	{"x":167,"y":320}
1470226796851: 	moved	image-42	to	{"x":166,"y":317}
1470226796858: 	moved	image-42	to	{"x":166,"y":315}
1470226796867: 	moved	image-42	to	{"x":165,"y":312}
1470226796875: 	moved	image-42	to	{"x":165,"y":310}
1470226796883: 	moved	image-42	to	{"x":164,"y":308}
1470226796893: 	moved	image-42	to	{"x":163,"y":305}
1470226796902: 	moved	image-42	to	{"x":163,"y":303}
1470226796909: 	moved	image-42	to	{"x":162,"y":301}
1470226796916: 	moved	image-42	to	{"x":161,"y":300}
1470226796926: 	moved	image-42	to	{"x":160,"y":298}
1470226796933: 	moved	image-42	to	{"x":159,"y":296}
1470226796942: 	moved	image-42	to	{"x":158,"y":295}
1470226796950: 	moved	image-42	to	{"x":157,"y":294}
1470226796959: 	moved	image-42	to	{"x":156,"y":293}
1470226796967: 	moved	image-42	to	{"x":155,"y":292}
1470226796976: 	moved	image-42	to	{"x":154,"y":291}
1470226796984: 	moved	image-42	to	{"x":153,"y":291}
1470226796992: 	moved	image-42	to	{"x":152,"y":290}
1470226797001: 	moved	image-42	to	{"x":150,"y":290}
1470226797009: 	moved	image-42	to	{"x":149,"y":289}
1470226797016: 	moved	image-42	to	{"x":148,"y":289}
1470226797025: 	moved	image-42	to	{"x":147,"y":289}
1470226797042: 	moved	image-42	to	{"x":146,"y":289}
1470226797059: 	moved	image-42	to	{"x":145,"y":289}
1470226797695: 	start moving	image-8	from	{"x":98,"y":78}
1470226797860: 	moved	image-8	to	{"x":459,"y":328}
1470226797875: 	moved	image-8	to	{"x":460,"y":327}
1470226797902: 	moved	image-8	to	{"x":461,"y":326}
1470226797926: 	moved	image-8	to	{"x":462,"y":326}
1470226797935: 	moved	image-8	to	{"x":462,"y":325}
1470226797950: 	moved	image-8	to	{"x":463,"y":325}
1470226797976: 	moved	image-8	to	{"x":464,"y":324}
1470226798008: 	moved	image-8	to	{"x":465,"y":324}
1470226798034: 	moved	image-8	to	{"x":466,"y":323}
1470226798077: 	moved	image-8	to	{"x":467,"y":323}
1470226798142: 	moved	image-8	to	{"x":468,"y":323}
1470226798167: 	moved	image-8	to	{"x":468,"y":322}
1470226798192: 	moved	image-8	to	{"x":469,"y":322}
1470226798251: 	moved	image-8	to	{"x":470,"y":322}
1470226798301: 	moved	image-8	to	{"x":471,"y":322}
1470226798317: 	moved	image-8	to	{"x":471,"y":321}
1470226798326: 	moved	image-8	to	{"x":472,"y":321}
1470226798334: 	moved	image-8	to	{"x":473,"y":321}
1470226798341: 	moved	image-8	to	{"x":476,"y":320}
1470226798352: 	moved	image-8	to	{"x":477,"y":319}
1470226798358: 	moved	image-8	to	{"x":478,"y":319}
1470226798368: 	moved	image-8	to	{"x":479,"y":318}
1470226798376: 	moved	image-8	to	{"x":481,"y":318}
1470226798392: 	moved	image-8	to	{"x":483,"y":317}
1470226798400: 	moved	image-8	to	{"x":484,"y":316}
1470226798416: 	moved	image-8	to	{"x":485,"y":316}
1470226798426: 	moved	image-8	to	{"x":486,"y":315}
1470226798442: 	moved	image-8	to	{"x":488,"y":314}
1470226798459: 	moved	image-8	to	{"x":488,"y":313}
1470226798466: 	moved	image-8	to	{"x":489,"y":313}
1470226798477: 	moved	image-8	to	{"x":489,"y":312}
1470226798484: 	moved	image-8	to	{"x":490,"y":312}
1470226798492: 	moved	image-8	to	{"x":490,"y":311}
1470226798501: 	moved	image-8	to	{"x":491,"y":311}
1470226798526: 	moved	image-8	to	{"x":492,"y":310}
1470226798559: 	moved	image-8	to	{"x":493,"y":309}
1470226798986: 	start moving	image-42	from	{"x":108,"y":104}
1470226799059: 	moved	image-42	to	{"x":216,"y":290}
1470226799067: 	moved	image-42	to	{"x":218,"y":291}
1470226799077: 	moved	image-42	to	{"x":220,"y":292}
1470226799084: 	moved	image-42	to	{"x":222,"y":293}
1470226799094: 	moved	image-42	to	{"x":224,"y":294}
1470226799101: 	moved	image-42	to	{"x":226,"y":295}
1470226799108: 	moved	image-42	to	{"x":229,"y":297}
1470226799116: 	moved	image-42	to	{"x":232,"y":298}
1470226799125: 	moved	image-42	to	{"x":234,"y":300}
1470226799134: 	moved	image-42	to	{"x":236,"y":301}
1470226799141: 	moved	image-42	to	{"x":238,"y":302}
1470226799152: 	moved	image-42	to	{"x":240,"y":303}
1470226799158: 	moved	image-42	to	{"x":242,"y":304}
