1470306741072: 	acted on	innerText
1470306741191: 	sub-instrument	start	mover	true
1470306759700: 	moved	image-53	to	{"x":969,"y":222}
1470306759708: 	moved	image-53	to	{"x":956,"y":231}
1470306759715: 	moved	image-53	to	{"x":942,"y":240}
1470306759726: 	moved	image-53	to	{"x":927,"y":250}
1470306759733: 	moved	image-53	to	{"x":914,"y":259}
1470306759742: 	moved	image-53	to	{"x":900,"y":269}
1470306759750: 	moved	image-53	to	{"x":885,"y":278}
1470306759758: 	moved	image-53	to	{"x":872,"y":288}
1470306759766: 	moved	image-53	to	{"x":860,"y":298}
1470306759775: 	moved	image-53	to	{"x":847,"y":308}
1470306759783: 	moved	image-53	to	{"x":833,"y":318}
1470306759791: 	moved	image-53	to	{"x":820,"y":328}
1470306759800: 	moved	image-53	to	{"x":807,"y":339}
1470306759808: 	moved	image-53	to	{"x":793,"y":349}
1470306759816: 	moved	image-53	to	{"x":780,"y":359}
1470306759825: 	moved	image-53	to	{"x":767,"y":371}
1470306759833: 	moved	image-53	to	{"x":753,"y":381}
1470306759841: 	moved	image-53	to	{"x":740,"y":391}
1470306759850: 	moved	image-53	to	{"x":727,"y":401}
1470306759858: 	moved	image-53	to	{"x":713,"y":412}
1470306759866: 	moved	image-53	to	{"x":700,"y":422}
1470306759874: 	moved	image-53	to	{"x":687,"y":431}
1470306759886: 	moved	image-53	to	{"x":674,"y":442}
1470306759891: 	moved	image-53	to	{"x":661,"y":452}
1470306759900: 	moved	image-53	to	{"x":650,"y":460}
1470306759907: 	moved	image-53	to	{"x":638,"y":469}
1470306759916: 	moved	image-53	to	{"x":627,"y":478}
1470306759924: 	moved	image-53	to	{"x":616,"y":486}
1470306759932: 	moved	image-53	to	{"x":606,"y":493}
1470306759941: 	moved	image-53	to	{"x":596,"y":498}
1470306759949: 	moved	image-53	to	{"x":587,"y":505}
1470306759958: 	moved	image-53	to	{"x":578,"y":510}
1470306759966: 	moved	image-53	to	{"x":571,"y":514}
1470306759975: 	moved	image-53	to	{"x":563,"y":518}
1470306759982: 	moved	image-53	to	{"x":556,"y":522}
1470306759991: 	moved	image-53	to	{"x":549,"y":525}
1470306760000: 	moved	image-53	to	{"x":543,"y":528}
1470306760008: 	moved	image-53	to	{"x":537,"y":531}
1470306760015: 	moved	image-53	to	{"x":532,"y":533}
1470306760025: 	moved	image-53	to	{"x":529,"y":534}
1470306760032: 	moved	image-53	to	{"x":526,"y":535}
1470306760040: 	moved	image-53	to	{"x":523,"y":536}
1470306760049: 	moved	image-53	to	{"x":521,"y":536}
1470306760060: 	moved	image-53	to	{"x":519,"y":537}
1470306760068: 	moved	image-53	to	{"x":518,"y":537}
1470306760084: 	moved	image-53	to	{"x":516,"y":538}
1470306760088: 	moved	image-53	to	{"x":515,"y":538}
1470306760092: 	moved	image-53	to	{"x":514,"y":538}
1470306760109: 	moved	image-53	to	{"x":513,"y":538}
1470306760142: 	moved	image-53	to	{"x":512,"y":538}
1470306760234: 	moved	image-53	to	{"x":512,"y":537}
1470306761161: 	start moving	image-34	from	{"x":110,"y":93}
1470306762519: 	start moving	image-24	from	{"x":68,"y":73}
1470306762835: 	start moving	image-24	from	{"x":90,"y":79}
1470306762934: 	moved	image-24	to	{"x":921,"y":495}
1470306762941: 	moved	image-24	to	{"x":916,"y":495}
1470306762950: 	moved	image-24	to	{"x":912,"y":494}
1470306762958: 	moved	image-24	to	{"x":908,"y":494}
1470306762966: 	moved	image-24	to	{"x":903,"y":493}
1470306762974: 	moved	image-24	to	{"x":898,"y":492}
1470306762982: 	moved	image-24	to	{"x":893,"y":492}
1470306762991: 	moved	image-24	to	{"x":889,"y":491}
1470306762999: 	moved	image-24	to	{"x":884,"y":490}
1470306763007: 	moved	image-24	to	{"x":879,"y":488}
1470306763016: 	moved	image-24	to	{"x":873,"y":487}
1470306763023: 	moved	image-24	to	{"x":868,"y":486}
1470306763032: 	moved	image-24	to	{"x":862,"y":485}
1470306763041: 	moved	image-24	to	{"x":856,"y":483}
1470306763050: 	moved	image-24	to	{"x":850,"y":482}
1470306763056: 	moved	image-24	to	{"x":843,"y":480}
1470306763066: 	moved	image-24	to	{"x":838,"y":479}
1470306763074: 	moved	image-24	to	{"x":832,"y":477}
1470306763082: 	moved	image-24	to	{"x":827,"y":475}
1470306763091: 	moved	image-24	to	{"x":821,"y":473}
1470306763099: 	moved	image-24	to	{"x":815,"y":472}
1470306763107: 	moved	image-24	to	{"x":809,"y":470}
1470306763116: 	moved	image-24	to	{"x":804,"y":468}
1470306763124: 	moved	image-24	to	{"x":800,"y":466}
1470306763133: 	moved	image-24	to	{"x":797,"y":465}
1470306763142: 	moved	image-24	to	{"x":793,"y":464}
1470306763151: 	moved	image-24	to	{"x":789,"y":463}
1470306763157: 	moved	image-24	to	{"x":786,"y":462}
1470306763166: 	moved	image-24	to	{"x":783,"y":461}
1470306763175: 	moved	image-24	to	{"x":780,"y":460}
1470306763184: 	moved	image-24	to	{"x":778,"y":460}
1470306763192: 	moved	image-24	to	{"x":777,"y":459}
1470306763200: 	moved	image-24	to	{"x":776,"y":459}
1470306763209: 	moved	image-24	to	{"x":775,"y":459}
1470306763225: 	moved	image-24	to	{"x":774,"y":458}
1470306763450: 	moved	image-24	to	{"x":773,"y":458}
1470306764912: 	start moving	image-75	from	{"x":109,"y":103}
1470306765262: 	start moving	image-75	from	{"x":81,"y":92}
1470306765359: 	moved	image-75	to	{"x":164,"y":167}
1470306765367: 	moved	image-75	to	{"x":168,"y":168}
1470306765375: 	moved	image-75	to	{"x":172,"y":169}
1470306765383: 	moved	image-75	to	{"x":176,"y":170}
1470306765393: 	moved	image-75	to	{"x":180,"y":170}
1470306765400: 	moved	image-75	to	{"x":185,"y":171}
1470306765410: 	moved	image-75	to	{"x":190,"y":171}
1470306765416: 	moved	image-75	to	{"x":196,"y":171}
1470306765425: 	moved	image-75	to	{"x":202,"y":170}
1470306765434: 	moved	image-75	to	{"x":207,"y":170}
1470306765442: 	moved	image-75	to	{"x":214,"y":169}
1470306765450: 	moved	image-75	to	{"x":220,"y":169}
1470306765458: 	moved	image-75	to	{"x":226,"y":169}
1470306765467: 	moved	image-75	to	{"x":232,"y":168}
1470306765475: 	moved	image-75	to	{"x":239,"y":166}
1470306765484: 	moved	image-75	to	{"x":246,"y":166}
1470306765493: 	moved	image-75	to	{"x":252,"y":166}
1470306765500: 	moved	image-75	to	{"x":260,"y":165}
1470306765509: 	moved	image-75	to	{"x":267,"y":164}
1470306765516: 	moved	image-75	to	{"x":275,"y":163}
1470306765525: 	moved	image-75	to	{"x":284,"y":162}
1470306765534: 	moved	image-75	to	{"x":292,"y":161}
1470306765541: 	moved	image-75	to	{"x":300,"y":160}
1470306765550: 	moved	image-75	to	{"x":310,"y":159}
1470306765558: 	moved	image-75	to	{"x":320,"y":158}
1470306765566: 	moved	image-75	to	{"x":328,"y":157}
1470306765574: 	moved	image-75	to	{"x":337,"y":156}
1470306765583: 	moved	image-75	to	{"x":349,"y":156}
1470306765591: 	moved	image-75	to	{"x":362,"y":154}
1470306765599: 	moved	image-75	to	{"x":371,"y":153}
1470306765608: 	moved	image-75	to	{"x":381,"y":153}
1470306765617: 	moved	image-75	to	{"x":396,"y":152}
1470306765624: 	moved	image-75	to	{"x":408,"y":150}
1470306765633: 	moved	image-75	to	{"x":421,"y":148}
1470306765641: 	moved	image-75	to	{"x":433,"y":148}
1470306765650: 	moved	image-75	to	{"x":447,"y":148}
1470306765659: 	moved	image-75	to	{"x":462,"y":147}
1470306765667: 	moved	image-75	to	{"x":476,"y":147}
1470306765675: 	moved	image-75	to	{"x":490,"y":146}
1470306765683: 	moved	image-75	to	{"x":504,"y":145}
1470306765691: 	moved	image-75	to	{"x":519,"y":146}
1470306765700: 	moved	image-75	to	{"x":532,"y":148}
1470306765709: 	moved	image-75	to	{"x":547,"y":149}
1470306765716: 	moved	image-75	to	{"x":561,"y":149}
1470306765725: 	moved	image-75	to	{"x":575,"y":152}
1470306765733: 	moved	image-75	to	{"x":588,"y":154}
1470306765741: 	moved	image-75	to	{"x":602,"y":156}
1470306765749: 	moved	image-75	to	{"x":616,"y":160}
1470306765758: 	moved	image-75	to	{"x":630,"y":161}
1470306765766: 	moved	image-75	to	{"x":643,"y":165}
1470306765774: 	moved	image-75	to	{"x":657,"y":167}
1470306765783: 	moved	image-75	to	{"x":670,"y":171}
1470306765795: 	moved	image-75	to	{"x":685,"y":175}
1470306765800: 	moved	image-75	to	{"x":698,"y":181}
1470306765809: 	moved	image-75	to	{"x":711,"y":186}
1470306765817: 	moved	image-75	to	{"x":724,"y":191}
1470306765825: 	moved	image-75	to	{"x":736,"y":195}
1470306765833: 	moved	image-75	to	{"x":749,"y":201}
1470306765842: 	moved	image-75	to	{"x":761,"y":207}
1470306765850: 	moved	image-75	to	{"x":772,"y":213}
1470306765859: 	moved	image-75	to	{"x":783,"y":219}
1470306765866: 	moved	image-75	to	{"x":793,"y":225}
1470306765874: 	moved	image-75	to	{"x":804,"y":231}
1470306765883: 	moved	image-75	to	{"x":813,"y":237}
1470306765892: 	moved	image-75	to	{"x":822,"y":244}
1470306765899: 	moved	image-75	to	{"x":828,"y":247}
1470306765908: 	moved	image-75	to	{"x":835,"y":254}
1470306765916: 	moved	image-75	to	{"x":843,"y":261}
1470306765924: 	moved	image-75	to	{"x":850,"y":267}
1470306765933: 	moved	image-75	to	{"x":855,"y":272}
1470306765942: 	moved	image-75	to	{"x":862,"y":281}
1470306765949: 	moved	image-75	to	{"x":865,"y":285}
1470306765958: 	moved	image-75	to	{"x":871,"y":291}
1470306765967: 	moved	image-75	to	{"x":876,"y":298}
1470306765974: 	moved	image-75	to	{"x":880,"y":303}
1470306765983: 	moved	image-75	to	{"x":884,"y":310}
1470306765991: 	moved	image-75	to	{"x":888,"y":316}
1470306766000: 	moved	image-75	to	{"x":892,"y":321}
1470306766008: 	moved	image-75	to	{"x":895,"y":325}
1470306766017: 	moved	image-75	to	{"x":899,"y":331}
1470306766025: 	moved	image-75	to	{"x":903,"y":335}
1470306766033: 	moved	image-75	to	{"x":907,"y":340}
1470306766041: 	moved	image-75	to	{"x":911,"y":345}
1470306766050: 	moved	image-75	to	{"x":915,"y":349}
1470306766058: 	moved	image-75	to	{"x":918,"y":353}
1470306766066: 	moved	image-75	to	{"x":922,"y":357}
1470306766074: 	moved	image-75	to	{"x":927,"y":361}
1470306766083: 	moved	image-75	to	{"x":931,"y":364}
1470306766092: 	moved	image-75	to	{"x":935,"y":367}
1470306766099: 	moved	image-75	to	{"x":939,"y":369}
1470306766108: 	moved	image-75	to	{"x":942,"y":372}
1470306766116: 	moved	image-75	to	{"x":947,"y":375}
1470306766124: 	moved	image-75	to	{"x":951,"y":377}
1470306766133: 	moved	image-75	to	{"x":955,"y":379}
1470306766141: 	moved	image-75	to	{"x":959,"y":381}
1470306766152: 	moved	image-75	to	{"x":963,"y":383}
1470306766158: 	moved	image-75	to	{"x":967,"y":384}
1470306766166: 	moved	image-75	to	{"x":971,"y":386}
1470306766175: 	moved	image-75	to	{"x":975,"y":387}
1470306766187: 	moved	image-75	to	{"x":978,"y":388}
1470306766191: 	moved	image-75	to	{"x":980,"y":389}
1470306766200: 	moved	image-75	to	{"x":984,"y":390}
1470306766208: 	moved	image-75	to	{"x":987,"y":390}
1470306766220: 	moved	image-75	to	{"x":990,"y":390}
1470306766224: 	moved	image-75	to	{"x":992,"y":390}
1470306766235: 	moved	image-75	to	{"x":993,"y":390}
1470306766241: 	moved	image-75	to	{"x":995,"y":390}
1470306766250: 	moved	image-75	to	{"x":996,"y":390}
1470306766258: 	moved	image-75	to	{"x":997,"y":390}
1470306766275: 	moved	image-75	to	{"x":998,"y":389}
1470306766283: 	moved	image-75	to	{"x":999,"y":389}
1470306766300: 	moved	image-75	to	{"x":999,"y":388}
1470306766309: 	moved	image-75	to	{"x":1000,"y":388}
1470306766317: 	moved	image-75	to	{"x":1001,"y":387}
1470306766325: 	moved	image-75	to	{"x":1001,"y":386}
1470306766333: 	moved	image-75	to	{"x":1001,"y":384}
1470306766341: 	moved	image-75	to	{"x":1001,"y":382}
1470306766349: 	moved	image-75	to	{"x":1001,"y":381}
1470306766358: 	moved	image-75	to	{"x":1001,"y":379}
1470306766366: 	moved	image-75	to	{"x":1000,"y":376}
1470306766374: 	moved	image-75	to	{"x":999,"y":375}
1470306766383: 	moved	image-75	to	{"x":997,"y":371}
1470306766391: 	moved	image-75	to	{"x":996,"y":369}
1470306766399: 	moved	image-75	to	{"x":993,"y":365}
1470306766408: 	moved	image-75	to	{"x":991,"y":363}
1470306766416: 	moved	image-75	to	{"x":989,"y":359}
1470306766424: 	moved	image-75	to	{"x":986,"y":357}
1470306766433: 	moved	image-75	to	{"x":984,"y":354}
1470306766441: 	moved	image-75	to	{"x":981,"y":352}
1470306766449: 	moved	image-75	to	{"x":979,"y":349}
1470306766458: 	moved	image-75	to	{"x":976,"y":346}
1470306766466: 	moved	image-75	to	{"x":973,"y":344}
1470306766474: 	moved	image-75	to	{"x":971,"y":341}
1470306766483: 	moved	image-75	to	{"x":968,"y":339}
1470306766491: 	moved	image-75	to	{"x":966,"y":336}
1470306766499: 	moved	image-75	to	{"x":963,"y":335}
1470306766509: 	moved	image-75	to	{"x":961,"y":333}
1470306766516: 	moved	image-75	to	{"x":958,"y":331}
1470306766524: 	moved	image-75	to	{"x":955,"y":328}
1470306766533: 	moved	image-75	to	{"x":952,"y":326}
1470306766541: 	moved	image-75	to	{"x":950,"y":325}
1470306766549: 	moved	image-75	to	{"x":948,"y":323}
1470306766558: 	moved	image-75	to	{"x":946,"y":321}
1470306766567: 	moved	image-75	to	{"x":944,"y":320}
1470306766574: 	moved	image-75	to	{"x":943,"y":319}
1470306766584: 	moved	image-75	to	{"x":942,"y":318}
1470306766591: 	moved	image-75	to	{"x":942,"y":317}
1470306766603: 	moved	image-75	to	{"x":941,"y":316}
1470306766617: 	moved	image-75	to	{"x":940,"y":316}
1470306766624: 	moved	image-75	to	{"x":940,"y":315}
1470306766809: 	moved	image-75	to	{"x":941,"y":315}
1470306766816: 	moved	image-75	to	{"x":941,"y":316}
1470306766842: 	moved	image-75	to	{"x":942,"y":317}
1470306766849: 	moved	image-75	to	{"x":943,"y":319}
1470306766866: 	moved	image-75	to	{"x":944,"y":320}
1470306766874: 	moved	image-75	to	{"x":944,"y":321}
1470306766899: 	moved	image-75	to	{"x":944,"y":322}
1470306766916: 	moved	image-75	to	{"x":945,"y":322}
1470306766924: 	moved	image-75	to	{"x":945,"y":323}
1470306766992: 	moved	image-75	to	{"x":945,"y":324}
1470306767086: 	moved	image-75	to	{"x":945,"y":325}
1470306767153: 	moved	image-75	to	{"x":945,"y":326}
1470306767237: 	moved	image-75	to	{"x":945,"y":327}
1470306767270: 	moved	image-75	to	{"x":944,"y":328}
1470306767287: 	moved	image-75	to	{"x":944,"y":329}
1470306767329: 	moved	image-75	to	{"x":944,"y":330}
1470306767339: 	moved	image-75	to	{"x":944,"y":332}
1470306767346: 	moved	image-75	to	{"x":944,"y":331}
1470306767353: 	moved	image-75	to	{"x":944,"y":332}
1470306767367: 	moved	image-75	to	{"x":945,"y":333}
1470306767400: 	moved	image-75	to	{"x":945,"y":334}
1470306767487: 	moved	image-75	to	{"x":945,"y":335}
1470306767528: 	moved	image-75	to	{"x":945,"y":336}
1470306768928: 	start moving	image-34	from	{"x":95,"y":98}
1470306769336: 	start moving	image-34	from	{"x":72,"y":87}
1470306769467: 	moved	image-34	to	{"x":122,"y":447}
1470306769476: 	moved	image-34	to	{"x":126,"y":444}
1470306769483: 	moved	image-34	to	{"x":131,"y":440}
1470306769491: 	moved	image-34	to	{"x":136,"y":436}
1470306769500: 	moved	image-34	to	{"x":142,"y":433}
1470306769510: 	moved	image-34	to	{"x":147,"y":430}
1470306769516: 	moved	image-34	to	{"x":154,"y":425}
1470306769525: 	moved	image-34	to	{"x":160,"y":421}
1470306769533: 	moved	image-34	to	{"x":169,"y":416}
1470306769542: 	moved	image-34	to	{"x":175,"y":411}
1470306769550: 	moved	image-34	to	{"x":183,"y":407}
1470306769558: 	moved	image-34	to	{"x":192,"y":401}
1470306769566: 	moved	image-34	to	{"x":202,"y":396}
1470306769575: 	moved	image-34	to	{"x":213,"y":390}
1470306769583: 	moved	image-34	to	{"x":223,"y":385}
1470306769593: 	moved	image-34	to	{"x":235,"y":381}
1470306769600: 	moved	image-34	to	{"x":247,"y":377}
1470306769608: 	moved	image-34	to	{"x":260,"y":373}
1470306769617: 	moved	image-34	to	{"x":272,"y":371}
1470306769625: 	moved	image-34	to	{"x":286,"y":367}
1470306769636: 	moved	image-34	to	{"x":299,"y":364}
1470306769641: 	moved	image-34	to	{"x":313,"y":362}
1470306769650: 	moved	image-34	to	{"x":327,"y":359}
1470306769658: 	moved	image-34	to	{"x":341,"y":358}
1470306769666: 	moved	image-34	to	{"x":354,"y":356}
1470306769674: 	moved	image-34	to	{"x":369,"y":353}
1470306769683: 	moved	image-34	to	{"x":383,"y":352}
1470306769691: 	moved	image-34	to	{"x":398,"y":350}
1470306769700: 	moved	image-34	to	{"x":412,"y":349}
1470306769708: 	moved	image-34	to	{"x":428,"y":347}
1470306769716: 	moved	image-34	to	{"x":442,"y":346}
1470306769725: 	moved	image-34	to	{"x":458,"y":345}
1470306769733: 	moved	image-34	to	{"x":474,"y":344}
1470306769742: 	moved	image-34	to	{"x":489,"y":343}
1470306769751: 	moved	image-34	to	{"x":506,"y":342}
1470306769758: 	moved	image-34	to	{"x":521,"y":341}
1470306769767: 	moved	image-34	to	{"x":537,"y":342}
1470306769775: 	moved	image-34	to	{"x":554,"y":340}
1470306769783: 	moved	image-34	to	{"x":570,"y":342}
1470306769792: 	moved	image-34	to	{"x":587,"y":340}
1470306769800: 	moved	image-34	to	{"x":604,"y":342}
1470306769808: 	moved	image-34	to	{"x":621,"y":341}
1470306769818: 	moved	image-34	to	{"x":637,"y":343}
1470306769825: 	moved	image-34	to	{"x":654,"y":344}
1470306769833: 	moved	image-34	to	{"x":670,"y":345}
1470306769841: 	moved	image-34	to	{"x":687,"y":345}
1470306769851: 	moved	image-34	to	{"x":703,"y":346}
1470306769857: 	moved	image-34	to	{"x":720,"y":347}
1470306769866: 	moved	image-34	to	{"x":737,"y":349}
1470306769875: 	moved	image-34	to	{"x":753,"y":350}
1470306769883: 	moved	image-34	to	{"x":769,"y":351}
1470306769891: 	moved	image-34	to	{"x":785,"y":353}
1470306769900: 	moved	image-34	to	{"x":801,"y":355}
1470306769908: 	moved	image-34	to	{"x":817,"y":356}
1470306769916: 	moved	image-34	to	{"x":831,"y":358}
1470306769925: 	moved	image-34	to	{"x":846,"y":360}
1470306769933: 	moved	image-34	to	{"x":861,"y":362}
1470306769941: 	moved	image-34	to	{"x":875,"y":363}
1470306769950: 	moved	image-34	to	{"x":889,"y":365}
1470306769958: 	moved	image-34	to	{"x":902,"y":367}
1470306769966: 	moved	image-34	to	{"x":915,"y":367}
1470306769975: 	moved	image-34	to	{"x":927,"y":369}
1470306769983: 	moved	image-34	to	{"x":939,"y":368}
1470306769991: 	moved	image-34	to	{"x":951,"y":369}
1470306770000: 	moved	image-34	to	{"x":958,"y":369}
1470306770008: 	moved	image-34	to	{"x":972,"y":368}
1470306770019: 	moved	image-34	to	{"x":980,"y":368}
1470306770025: 	moved	image-34	to	{"x":989,"y":367}
1470306770033: 	moved	image-34	to	{"x":999,"y":366}
1470306770041: 	moved	image-34	to	{"x":1006,"y":366}
1470306770049: 	moved	image-34	to	{"x":1015,"y":366}
1470306770057: 	moved	image-34	to	{"x":1023,"y":365}
1470306770066: 	moved	image-34	to	{"x":1030,"y":364}
1470306770074: 	moved	image-34	to	{"x":1038,"y":363}
1470306770083: 	moved	image-34	to	{"x":1046,"y":361}
1470306770092: 	moved	image-34	to	{"x":1053,"y":360}
1470306770100: 	moved	image-34	to	{"x":1060,"y":359}
1470306770108: 	moved	image-34	to	{"x":1066,"y":357}
1470306770115: 	moved	image-34	to	{"x":1071,"y":355}
1470306770125: 	moved	image-34	to	{"x":1077,"y":353}
1470306770133: 	moved	image-34	to	{"x":1081,"y":351}
1470306770141: 	moved	image-34	to	{"x":1085,"y":348}
1470306770151: 	moved	image-34	to	{"x":1089,"y":346}
1470306770159: 	moved	image-34	to	{"x":1092,"y":343}
1470306770167: 	moved	image-34	to	{"x":1096,"y":339}
1470306770175: 	moved	image-34	to	{"x":1099,"y":336}
1470306770183: 	moved	image-34	to	{"x":1101,"y":333}
1470306770191: 	moved	image-34	to	{"x":1104,"y":329}
1470306770200: 	moved	image-34	to	{"x":1106,"y":327}
1470306770208: 	moved	image-34	to	{"x":1107,"y":324}
1470306770216: 	moved	image-34	to	{"x":1109,"y":321}
1470306770224: 	moved	image-34	to	{"x":1110,"y":318}
1470306770233: 	moved	image-34	to	{"x":1111,"y":315}
1470306770241: 	moved	image-34	to	{"x":1112,"y":312}
1470306770250: 	moved	image-34	to	{"x":1112,"y":311}
1470306770258: 	moved	image-34	to	{"x":1113,"y":309}
1470306770266: 	moved	image-34	to	{"x":1113,"y":306}
1470306770275: 	moved	image-34	to	{"x":1114,"y":304}
1470306770283: 	moved	image-34	to	{"x":1114,"y":302}
1470306770291: 	moved	image-34	to	{"x":1114,"y":300}
1470306770300: 	moved	image-34	to	{"x":1115,"y":298}
1470306770308: 	moved	image-34	to	{"x":1115,"y":296}
1470306770316: 	moved	image-34	to	{"x":1115,"y":293}
1470306770325: 	moved	image-34	to	{"x":1115,"y":291}
1470306770333: 	moved	image-34	to	{"x":1115,"y":289}
1470306770340: 	moved	image-34	to	{"x":1115,"y":286}
1470306770350: 	moved	image-34	to	{"x":1115,"y":284}
1470306770358: 	moved	image-34	to	{"x":1115,"y":283}
1470306770366: 	moved	image-34	to	{"x":1115,"y":281}
1470306770375: 	moved	image-34	to	{"x":1115,"y":279}
1470306770382: 	moved	image-34	to	{"x":1115,"y":278}
1470306770391: 	moved	image-34	to	{"x":1115,"y":276}
1470306770399: 	moved	image-34	to	{"x":1115,"y":274}
1470306770408: 	moved	image-34	to	{"x":1115,"y":272}
1470306770426: 	moved	image-34	to	{"x":1114,"y":271}
1470306770433: 	moved	image-34	to	{"x":1114,"y":270}
1470306770440: 	moved	image-34	to	{"x":1114,"y":269}
1470306770450: 	moved	image-34	to	{"x":1114,"y":268}
1470306770458: 	moved	image-34	to	{"x":1114,"y":267}
1470306770476: 	moved	image-34	to	{"x":1114,"y":266}
1470306770483: 	moved	image-34	to	{"x":1113,"y":266}
1470306770491: 	moved	image-34	to	{"x":1113,"y":265}
1470306770516: 	moved	image-34	to	{"x":1113,"y":264}
1470306770559: 	moved	image-34	to	{"x":1112,"y":263}
1470306770675: 	moved	image-34	to	{"x":1112,"y":262}
1470306773103: 	start moving	image-64	from	{"x":70,"y":96}
1470306773436: 	start moving	image-64	from	{"x":80,"y":91}
1470306773508: 	moved	image-64	to	{"x":276,"y":448}
1470306773516: 	moved	image-64	to	{"x":273,"y":446}
1470306773525: 	moved	image-64	to	{"x":270,"y":444}
1470306773532: 	moved	image-64	to	{"x":267,"y":441}
1470306773542: 	moved	image-64	to	{"x":263,"y":438}
1470306773550: 	moved	image-64	to	{"x":259,"y":436}
1470306773557: 	moved	image-64	to	{"x":255,"y":433}
1470306773566: 	moved	image-64	to	{"x":250,"y":429}
1470306773574: 	moved	image-64	to	{"x":246,"y":425}
1470306773583: 	moved	image-64	to	{"x":242,"y":422}
1470306773591: 	moved	image-64	to	{"x":239,"y":418}
1470306773599: 	moved	image-64	to	{"x":235,"y":415}
1470306773607: 	moved	image-64	to	{"x":230,"y":412}
1470306773616: 	moved	image-64	to	{"x":226,"y":407}
1470306773628: 	moved	image-64	to	{"x":222,"y":403}
1470306773633: 	moved	image-64	to	{"x":219,"y":400}
1470306773643: 	moved	image-64	to	{"x":216,"y":397}
1470306773650: 	moved	image-64	to	{"x":212,"y":394}
1470306773658: 	moved	image-64	to	{"x":209,"y":391}
1470306773666: 	moved	image-64	to	{"x":205,"y":389}
1470306773674: 	moved	image-64	to	{"x":201,"y":386}
1470306773683: 	moved	image-64	to	{"x":197,"y":384}
1470306773692: 	moved	image-64	to	{"x":195,"y":381}
1470306773699: 	moved	image-64	to	{"x":191,"y":379}
1470306773708: 	moved	image-64	to	{"x":187,"y":377}
1470306773716: 	moved	image-64	to	{"x":183,"y":375}
1470306773724: 	moved	image-64	to	{"x":180,"y":373}
1470306773733: 	moved	image-64	to	{"x":177,"y":371}
1470306773741: 	moved	image-64	to	{"x":173,"y":369}
1470306773750: 	moved	image-64	to	{"x":169,"y":367}
1470306773758: 	moved	image-64	to	{"x":165,"y":366}
1470306773767: 	moved	image-64	to	{"x":162,"y":365}
1470306773774: 	moved	image-64	to	{"x":159,"y":364}
1470306773782: 	moved	image-64	to	{"x":155,"y":363}
1470306773791: 	moved	image-64	to	{"x":152,"y":363}
1470306773800: 	moved	image-64	to	{"x":149,"y":363}
1470306773811: 	moved	image-64	to	{"x":147,"y":362}
1470306773817: 	moved	image-64	to	{"x":144,"y":362}
1470306773825: 	moved	image-64	to	{"x":142,"y":362}
1470306773832: 	moved	image-64	to	{"x":140,"y":361}
1470306773841: 	moved	image-64	to	{"x":138,"y":361}
1470306773849: 	moved	image-64	to	{"x":137,"y":361}
1470306773858: 	moved	image-64	to	{"x":135,"y":360}
1470306773875: 	moved	image-64	to	{"x":134,"y":360}
1470306773892: 	moved	image-64	to	{"x":133,"y":360}
1470306774472: 	start moving	image-53	from	{"x":92,"y":69}
1470306774745: 	start moving	image-53	from	{"x":75,"y":62}
1470306774884: 	moved	image-53	to	{"x":474,"y":514}
1470306774892: 	moved	image-53	to	{"x":471,"y":513}
1470306774900: 	moved	image-53	to	{"x":467,"y":513}
1470306774909: 	moved	image-53	to	{"x":464,"y":513}
1470306774917: 	moved	image-53	to	{"x":460,"y":513}
1470306774925: 	moved	image-53	to	{"x":456,"y":512}
1470306774933: 	moved	image-53	to	{"x":452,"y":512}
1470306774942: 	moved	image-53	to	{"x":448,"y":511}
1470306774950: 	moved	image-53	to	{"x":444,"y":511}
1470306774958: 	moved	image-53	to	{"x":441,"y":510}
1470306774967: 	moved	image-53	to	{"x":436,"y":510}
1470306774974: 	moved	image-53	to	{"x":433,"y":509}
1470306774982: 	moved	image-53	to	{"x":429,"y":509}
1470306774992: 	moved	image-53	to	{"x":426,"y":509}
1470306774999: 	moved	image-53	to	{"x":423,"y":509}
1470306775008: 	moved	image-53	to	{"x":420,"y":509}
1470306775017: 	moved	image-53	to	{"x":417,"y":509}
1470306775025: 	moved	image-53	to	{"x":414,"y":509}
1470306775032: 	moved	image-53	to	{"x":411,"y":509}
1470306775042: 	moved	image-53	to	{"x":408,"y":509}
1470306775049: 	moved	image-53	to	{"x":405,"y":509}
1470306775058: 	moved	image-53	to	{"x":402,"y":509}
1470306775067: 	moved	image-53	to	{"x":399,"y":509}
1470306775075: 	moved	image-53	to	{"x":396,"y":509}
1470306775084: 	moved	image-53	to	{"x":393,"y":509}
1470306775091: 	moved	image-53	to	{"x":390,"y":509}
1470306775099: 	moved	image-53	to	{"x":388,"y":509}
1470306775109: 	moved	image-53	to	{"x":385,"y":508}
1470306775116: 	moved	image-53	to	{"x":383,"y":509}
1470306775126: 	moved	image-53	to	{"x":380,"y":508}
1470306775134: 	moved	image-53	to	{"x":378,"y":508}
1470306775142: 	moved	image-53	to	{"x":375,"y":508}
1470306775150: 	moved	image-53	to	{"x":373,"y":508}
1470306775158: 	moved	image-53	to	{"x":371,"y":508}
1470306775167: 	moved	image-53	to	{"x":369,"y":508}
1470306775175: 	moved	image-53	to	{"x":367,"y":508}
1470306775183: 	moved	image-53	to	{"x":364,"y":508}
