1470648272418: 	acted on	innerText
1470648272584: 	sub-instrument	start	mover	true
1470648285534: 	moved	image-71	to	{"x":201,"y":230}
1470648285540: 	moved	image-71	to	{"x":203,"y":232}
1470648285550: 	moved	image-71	to	{"x":205,"y":233}
1470648285557: 	moved	image-71	to	{"x":207,"y":234}
1470648285565: 	moved	image-71	to	{"x":208,"y":235}
1470648285573: 	moved	image-71	to	{"x":209,"y":236}
1470648285582: 	moved	image-71	to	{"x":211,"y":237}
1470648285590: 	moved	image-71	to	{"x":213,"y":239}
1470648285602: 	moved	image-71	to	{"x":214,"y":239}
1470648285607: 	moved	image-71	to	{"x":216,"y":241}
1470648285615: 	moved	image-71	to	{"x":217,"y":242}
1470648285624: 	moved	image-71	to	{"x":218,"y":243}
1470648285632: 	moved	image-71	to	{"x":220,"y":244}
1470648285640: 	moved	image-71	to	{"x":222,"y":245}
1470648285647: 	moved	image-71	to	{"x":223,"y":246}
1470648285656: 	moved	image-71	to	{"x":225,"y":247}
1470648285664: 	moved	image-71	to	{"x":226,"y":248}
1470648285673: 	moved	image-71	to	{"x":228,"y":249}
1470648285682: 	moved	image-71	to	{"x":229,"y":250}
1470648285690: 	moved	image-71	to	{"x":230,"y":251}
1470648285697: 	moved	image-71	to	{"x":232,"y":252}
1470648285707: 	moved	image-71	to	{"x":233,"y":253}
1470648285715: 	moved	image-71	to	{"x":234,"y":254}
1470648285725: 	moved	image-71	to	{"x":235,"y":255}
1470648285732: 	moved	image-71	to	{"x":237,"y":256}
1470648285741: 	moved	image-71	to	{"x":239,"y":257}
1470648285747: 	moved	image-71	to	{"x":240,"y":258}
1470648285757: 	moved	image-71	to	{"x":241,"y":259}
1470648285764: 	moved	image-71	to	{"x":242,"y":259}
1470648285773: 	moved	image-71	to	{"x":244,"y":260}
1470648285781: 	moved	image-71	to	{"x":245,"y":262}
1470648285789: 	moved	image-71	to	{"x":246,"y":262}
1470648285797: 	moved	image-71	to	{"x":247,"y":264}
1470648285807: 	moved	image-71	to	{"x":248,"y":264}
1470648285814: 	moved	image-71	to	{"x":249,"y":265}
1470648285822: 	moved	image-71	to	{"x":250,"y":266}
1470648285833: 	moved	image-71	to	{"x":251,"y":267}
1470648285839: 	moved	image-71	to	{"x":252,"y":268}
1470648285848: 	moved	image-71	to	{"x":252,"y":269}
1470648285857: 	moved	image-71	to	{"x":254,"y":270}
1470648285864: 	moved	image-71	to	{"x":256,"y":272}
1470648285873: 	moved	image-71	to	{"x":257,"y":273}
1470648285882: 	moved	image-71	to	{"x":258,"y":274}
1470648285890: 	moved	image-71	to	{"x":259,"y":274}
1470648285897: 	moved	image-71	to	{"x":260,"y":276}
1470648285906: 	moved	image-71	to	{"x":261,"y":276}
1470648285915: 	moved	image-71	to	{"x":263,"y":277}
1470648285922: 	moved	image-71	to	{"x":264,"y":278}
1470648285932: 	moved	image-71	to	{"x":265,"y":278}
1470648285939: 	moved	image-71	to	{"x":267,"y":279}
1470648285948: 	moved	image-71	to	{"x":269,"y":280}
1470648285957: 	moved	image-71	to	{"x":271,"y":281}
1470648285973: 	moved	image-71	to	{"x":274,"y":283}
1470648285981: 	moved	image-71	to	{"x":275,"y":283}
1470648285990: 	moved	image-71	to	{"x":276,"y":284}
1470648285999: 	moved	image-71	to	{"x":277,"y":284}
1470648286007: 	moved	image-71	to	{"x":278,"y":285}
1470648286018: 	moved	image-71	to	{"x":279,"y":286}
1470648286023: 	moved	image-71	to	{"x":280,"y":286}
1470648286032: 	moved	image-71	to	{"x":281,"y":287}
1470648286040: 	moved	image-71	to	{"x":283,"y":288}
1470648286049: 	moved	image-71	to	{"x":284,"y":289}
1470648286062: 	moved	image-71	to	{"x":285,"y":289}
1470648286068: 	moved	image-71	to	{"x":287,"y":290}
1470648286073: 	moved	image-71	to	{"x":288,"y":290}
1470648286088: 	moved	image-71	to	{"x":289,"y":290}
1470648286092: 	moved	image-71	to	{"x":290,"y":291}
1470648286098: 	moved	image-71	to	{"x":292,"y":291}
1470648286107: 	moved	image-71	to	{"x":292,"y":292}
1470648286120: 	moved	image-71	to	{"x":293,"y":292}
1470648286125: 	moved	image-71	to	{"x":294,"y":293}
1470648286138: 	moved	image-71	to	{"x":295,"y":293}
1470648286143: 	moved	image-71	to	{"x":296,"y":293}
1470648286148: 	moved	image-71	to	{"x":297,"y":294}
1470648286163: 	moved	image-71	to	{"x":298,"y":294}
1470648286168: 	moved	image-71	to	{"x":299,"y":294}
1470648286173: 	moved	image-71	to	{"x":300,"y":295}
1470648286187: 	moved	image-71	to	{"x":301,"y":295}
1470648286191: 	moved	image-71	to	{"x":302,"y":295}
1470648286197: 	moved	image-71	to	{"x":303,"y":296}
1470648286206: 	moved	image-71	to	{"x":305,"y":296}
1470648286223: 	moved	image-71	to	{"x":307,"y":297}
1470648286232: 	moved	image-71	to	{"x":309,"y":297}
1470648286239: 	moved	image-71	to	{"x":310,"y":298}
1470648286248: 	moved	image-71	to	{"x":312,"y":298}
1470648286256: 	moved	image-71	to	{"x":314,"y":298}
1470648286270: 	moved	image-71	to	{"x":316,"y":298}
1470648286275: 	moved	image-71	to	{"x":318,"y":298}
1470648286288: 	moved	image-71	to	{"x":320,"y":299}
1470648286296: 	moved	image-71	to	{"x":322,"y":299}
1470648286311: 	moved	image-71	to	{"x":326,"y":299}
1470648286316: 	moved	image-71	to	{"x":328,"y":299}
1470648286323: 	moved	image-71	to	{"x":330,"y":299}
1470648286336: 	moved	image-71	to	{"x":332,"y":299}
1470648286341: 	moved	image-71	to	{"x":335,"y":299}
1470648286349: 	moved	image-71	to	{"x":338,"y":299}
1470648286356: 	moved	image-71	to	{"x":340,"y":298}
1470648286366: 	moved	image-71	to	{"x":343,"y":298}
1470648286372: 	moved	image-71	to	{"x":346,"y":298}
1470648286381: 	moved	image-71	to	{"x":349,"y":298}
1470648286390: 	moved	image-71	to	{"x":352,"y":298}
1470648286397: 	moved	image-71	to	{"x":355,"y":298}
1470648286407: 	moved	image-71	to	{"x":358,"y":297}
1470648286415: 	moved	image-71	to	{"x":361,"y":297}
1470648286422: 	moved	image-71	to	{"x":364,"y":297}
1470648286431: 	moved	image-71	to	{"x":367,"y":297}
1470648286440: 	moved	image-71	to	{"x":371,"y":297}
1470648286447: 	moved	image-71	to	{"x":374,"y":297}
1470648286457: 	moved	image-71	to	{"x":377,"y":297}
1470648286465: 	moved	image-71	to	{"x":381,"y":297}
1470648286474: 	moved	image-71	to	{"x":384,"y":297}
1470648286481: 	moved	image-71	to	{"x":387,"y":297}
1470648286490: 	moved	image-71	to	{"x":391,"y":298}
1470648286497: 	moved	image-71	to	{"x":396,"y":297}
1470648286506: 	moved	image-71	to	{"x":399,"y":298}
1470648286516: 	moved	image-71	to	{"x":403,"y":297}
1470648286522: 	moved	image-71	to	{"x":405,"y":298}
1470648286532: 	moved	image-71	to	{"x":409,"y":298}
1470648286539: 	moved	image-71	to	{"x":412,"y":298}
1470648286547: 	moved	image-71	to	{"x":415,"y":298}
1470648286557: 	moved	image-71	to	{"x":418,"y":298}
1470648286565: 	moved	image-71	to	{"x":422,"y":299}
1470648286573: 	moved	image-71	to	{"x":425,"y":299}
1470648286581: 	moved	image-71	to	{"x":428,"y":299}
1470648286590: 	moved	image-71	to	{"x":432,"y":299}
1470648286597: 	moved	image-71	to	{"x":435,"y":299}
1470648286608: 	moved	image-71	to	{"x":438,"y":300}
1470648286615: 	moved	image-71	to	{"x":443,"y":300}
1470648286623: 	moved	image-71	to	{"x":448,"y":300}
1470648286632: 	moved	image-71	to	{"x":454,"y":299}
1470648286640: 	moved	image-71	to	{"x":461,"y":300}
1470648286647: 	moved	image-71	to	{"x":462,"y":300}
1470648286657: 	moved	image-71	to	{"x":466,"y":300}
1470648286690: 	moved	image-71	to	{"x":469,"y":300}
1470648286693: 	moved	image-71	to	{"x":479,"y":300}
1470648286698: 	moved	image-71	to	{"x":481,"y":300}
1470648286707: 	moved	image-71	to	{"x":483,"y":301}
1470648286714: 	moved	image-71	to	{"x":486,"y":301}
1470648286722: 	moved	image-71	to	{"x":488,"y":302}
1470648286731: 	moved	image-71	to	{"x":491,"y":302}
1470648286739: 	moved	image-71	to	{"x":493,"y":302}
1470648286750: 	moved	image-71	to	{"x":496,"y":302}
1470648286757: 	moved	image-71	to	{"x":500,"y":302}
1470648286765: 	moved	image-71	to	{"x":503,"y":302}
1470648286772: 	moved	image-71	to	{"x":506,"y":302}
1470648286781: 	moved	image-71	to	{"x":510,"y":301}
1470648286789: 	moved	image-71	to	{"x":512,"y":301}
1470648286797: 	moved	image-71	to	{"x":514,"y":301}
1470648286807: 	moved	image-71	to	{"x":516,"y":301}
1470648286814: 	moved	image-71	to	{"x":518,"y":300}
1470648286822: 	moved	image-71	to	{"x":519,"y":300}
1470648286833: 	moved	image-71	to	{"x":522,"y":300}
1470648286839: 	moved	image-71	to	{"x":523,"y":300}
1470648286847: 	moved	image-71	to	{"x":524,"y":300}
1470648286857: 	moved	image-71	to	{"x":525,"y":300}
1470648286865: 	moved	image-71	to	{"x":527,"y":299}
1470648286873: 	moved	image-71	to	{"x":528,"y":299}
1470648286882: 	moved	image-71	to	{"x":530,"y":299}
1470648286898: 	moved	image-71	to	{"x":532,"y":298}
1470648286907: 	moved	image-71	to	{"x":533,"y":298}
1470648286915: 	moved	image-71	to	{"x":534,"y":298}
1470648286922: 	moved	image-71	to	{"x":536,"y":297}
1470648286932: 	moved	image-71	to	{"x":538,"y":297}
1470648286940: 	moved	image-71	to	{"x":541,"y":296}
1470648286947: 	moved	image-71	to	{"x":543,"y":295}
1470648286956: 	moved	image-71	to	{"x":545,"y":295}
1470648286964: 	moved	image-71	to	{"x":547,"y":294}
1470648286972: 	moved	image-71	to	{"x":549,"y":294}
1470648286982: 	moved	image-71	to	{"x":553,"y":293}
1470648286990: 	moved	image-71	to	{"x":554,"y":293}
1470648286998: 	moved	image-71	to	{"x":558,"y":293}
1470648287007: 	moved	image-71	to	{"x":560,"y":293}
1470648287014: 	moved	image-71	to	{"x":561,"y":293}
1470648287023: 	moved	image-71	to	{"x":565,"y":292}
1470648287031: 	moved	image-71	to	{"x":567,"y":292}
1470648287048: 	moved	image-71	to	{"x":570,"y":292}
1470648287057: 	moved	image-71	to	{"x":572,"y":292}
1470648287065: 	moved	image-71	to	{"x":573,"y":292}
1470648287072: 	moved	image-71	to	{"x":574,"y":292}
1470648287081: 	moved	image-71	to	{"x":576,"y":292}
1470648287090: 	moved	image-71	to	{"x":578,"y":292}
1470648287098: 	moved	image-71	to	{"x":579,"y":292}
1470648287107: 	moved	image-71	to	{"x":580,"y":292}
1470648287114: 	moved	image-71	to	{"x":581,"y":292}
1470648287123: 	moved	image-71	to	{"x":583,"y":292}
1470648287132: 	moved	image-71	to	{"x":585,"y":292}
1470648287140: 	moved	image-71	to	{"x":587,"y":292}
1470648287148: 	moved	image-71	to	{"x":590,"y":292}
1470648287157: 	moved	image-71	to	{"x":592,"y":291}
1470648287164: 	moved	image-71	to	{"x":595,"y":291}
1470648287173: 	moved	image-71	to	{"x":596,"y":291}
1470648287182: 	moved	image-71	to	{"x":599,"y":291}
1470648287193: 	moved	image-71	to	{"x":600,"y":291}
1470648287198: 	moved	image-71	to	{"x":601,"y":291}
1470648287207: 	moved	image-71	to	{"x":604,"y":291}
1470648287216: 	moved	image-71	to	{"x":605,"y":291}
1470648287224: 	moved	image-71	to	{"x":606,"y":290}
1470648287232: 	moved	image-71	to	{"x":608,"y":290}
1470648287240: 	moved	image-71	to	{"x":609,"y":290}
1470648287248: 	moved	image-71	to	{"x":610,"y":290}
1470648287256: 	moved	image-71	to	{"x":612,"y":290}
1470648287264: 	moved	image-71	to	{"x":613,"y":290}
1470648287273: 	moved	image-71	to	{"x":615,"y":290}
1470648287281: 	moved	image-71	to	{"x":616,"y":290}
1470648287290: 	moved	image-71	to	{"x":618,"y":290}
1470648287297: 	moved	image-71	to	{"x":620,"y":290}
1470648287306: 	moved	image-71	to	{"x":621,"y":290}
1470648287314: 	moved	image-71	to	{"x":622,"y":290}
1470648287322: 	moved	image-71	to	{"x":624,"y":290}
1470648287331: 	moved	image-71	to	{"x":625,"y":290}
1470648287339: 	moved	image-71	to	{"x":626,"y":290}
1470648287347: 	moved	image-71	to	{"x":627,"y":290}
1470648287356: 	moved	image-71	to	{"x":628,"y":290}
1470648287364: 	moved	image-71	to	{"x":630,"y":291}
1470648287372: 	moved	image-71	to	{"x":631,"y":291}
1470648287381: 	moved	image-71	to	{"x":632,"y":291}
1470648287390: 	moved	image-71	to	{"x":633,"y":291}
1470648287397: 	moved	image-71	to	{"x":634,"y":291}
1470648287407: 	moved	image-71	to	{"x":635,"y":291}
1470648287414: 	moved	image-71	to	{"x":636,"y":291}
1470648287423: 	moved	image-71	to	{"x":637,"y":291}
1470648287431: 	moved	image-71	to	{"x":638,"y":291}
1470648287439: 	moved	image-71	to	{"x":639,"y":291}
1470648287448: 	moved	image-71	to	{"x":640,"y":291}
1470648287456: 	moved	image-71	to	{"x":641,"y":291}
1470648287473: 	moved	image-71	to	{"x":642,"y":292}
1470648287481: 	moved	image-71	to	{"x":643,"y":292}
1470648287498: 	moved	image-71	to	{"x":644,"y":292}
1470648287515: 	moved	image-71	to	{"x":645,"y":292}
1470648287532: 	moved	image-71	to	{"x":646,"y":292}
1470648287539: 	moved	image-71	to	{"x":647,"y":292}
1470648287547: 	moved	image-71	to	{"x":648,"y":292}
1470648287557: 	moved	image-71	to	{"x":649,"y":293}
1470648287573: 	moved	image-71	to	{"x":650,"y":293}
1470648287581: 	moved	image-71	to	{"x":651,"y":293}
1470648287589: 	moved	image-71	to	{"x":652,"y":293}
1470648287597: 	moved	image-71	to	{"x":653,"y":294}
1470648287606: 	moved	image-71	to	{"x":654,"y":294}
1470648287614: 	moved	image-71	to	{"x":655,"y":294}
1470648287622: 	moved	image-71	to	{"x":656,"y":295}
1470648287631: 	moved	image-71	to	{"x":657,"y":295}
1470648287639: 	moved	image-71	to	{"x":658,"y":295}
1470648287647: 	moved	image-71	to	{"x":659,"y":296}
1470648287657: 	moved	image-71	to	{"x":660,"y":296}
1470648287673: 	moved	image-71	to	{"x":661,"y":297}
1470648287682: 	moved	image-71	to	{"x":662,"y":297}
1470648287689: 	moved	image-71	to	{"x":663,"y":298}
1470648287699: 	moved	image-71	to	{"x":664,"y":298}
1470648287714: 	moved	image-71	to	{"x":665,"y":299}
1470648287723: 	moved	image-71	to	{"x":666,"y":299}
1470648287740: 	moved	image-71	to	{"x":667,"y":300}
1470648287758: 	moved	image-71	to	{"x":668,"y":300}
1470648287765: 	moved	image-71	to	{"x":668,"y":301}
1470648287773: 	moved	image-71	to	{"x":669,"y":301}
1470648287783: 	moved	image-71	to	{"x":670,"y":301}
1470648287790: 	moved	image-71	to	{"x":671,"y":302}
1470648287807: 	moved	image-71	to	{"x":672,"y":303}
1470648287815: 	moved	image-71	to	{"x":673,"y":303}
1470648287823: 	moved	image-71	to	{"x":674,"y":304}
1470648287831: 	moved	image-71	to	{"x":676,"y":304}
1470648287839: 	moved	image-71	to	{"x":677,"y":305}
1470648287848: 	moved	image-71	to	{"x":678,"y":305}
1470648287856: 	moved	image-71	to	{"x":679,"y":306}
1470648287864: 	moved	image-71	to	{"x":680,"y":306}
1470648287872: 	moved	image-71	to	{"x":681,"y":307}
1470648287881: 	moved	image-71	to	{"x":683,"y":308}
1470648287890: 	moved	image-71	to	{"x":684,"y":309}
1470648287898: 	moved	image-71	to	{"x":686,"y":310}
1470648287906: 	moved	image-71	to	{"x":688,"y":311}
1470648287914: 	moved	image-71	to	{"x":690,"y":312}
1470648287922: 	moved	image-71	to	{"x":691,"y":312}
1470648287931: 	moved	image-71	to	{"x":693,"y":313}
1470648287939: 	moved	image-71	to	{"x":695,"y":314}
1470648287948: 	moved	image-71	to	{"x":696,"y":315}
1470648287957: 	moved	image-71	to	{"x":698,"y":315}
1470648287964: 	moved	image-71	to	{"x":700,"y":316}
1470648287972: 	moved	image-71	to	{"x":701,"y":317}
1470648287981: 	moved	image-71	to	{"x":704,"y":318}
1470648287990: 	moved	image-71	to	{"x":707,"y":319}
1470648287997: 	moved	image-71	to	{"x":709,"y":319}
1470648288007: 	moved	image-71	to	{"x":712,"y":320}
1470648288014: 	moved	image-71	to	{"x":715,"y":321}
1470648288023: 	moved	image-71	to	{"x":717,"y":322}
1470648288031: 	moved	image-71	to	{"x":719,"y":323}
1470648288041: 	moved	image-71	to	{"x":722,"y":323}
1470648288047: 	moved	image-71	to	{"x":724,"y":324}
1470648288056: 	moved	image-71	to	{"x":727,"y":324}
1470648288064: 	moved	image-71	to	{"x":730,"y":325}
1470648288072: 	moved	image-71	to	{"x":733,"y":325}
1470648288081: 	moved	image-71	to	{"x":736,"y":326}
1470648288089: 	moved	image-71	to	{"x":740,"y":326}
1470648288098: 	moved	image-71	to	{"x":743,"y":327}
1470648288108: 	moved	image-71	to	{"x":746,"y":327}
1470648288120: 	moved	image-71	to	{"x":748,"y":327}
1470648288125: 	moved	image-71	to	{"x":750,"y":327}
1470648288140: 	moved	image-71	to	{"x":753,"y":328}
1470648288145: 	moved	image-71	to	{"x":754,"y":328}
1470648288149: 	moved	image-71	to	{"x":757,"y":328}
1470648288158: 	moved	image-71	to	{"x":759,"y":328}
1470648288165: 	moved	image-71	to	{"x":761,"y":328}
1470648288173: 	moved	image-71	to	{"x":764,"y":329}
1470648288182: 	moved	image-71	to	{"x":766,"y":329}
1470648288191: 	moved	image-71	to	{"x":768,"y":329}
1470648288197: 	moved	image-71	to	{"x":773,"y":331}
1470648288207: 	moved	image-71	to	{"x":776,"y":331}
1470648288215: 	moved	image-71	to	{"x":777,"y":332}
1470648288223: 	moved	image-71	to	{"x":781,"y":333}
1470648288231: 	moved	image-71	to	{"x":783,"y":333}
1470648288242: 	moved	image-71	to	{"x":785,"y":334}
1470648288248: 	moved	image-71	to	{"x":788,"y":335}
1470648288256: 	moved	image-71	to	{"x":789,"y":335}
1470648288265: 	moved	image-71	to	{"x":790,"y":335}
1470648288273: 	moved	image-71	to	{"x":791,"y":335}
1470648288281: 	moved	image-71	to	{"x":793,"y":336}
1470648288290: 	moved	image-71	to	{"x":794,"y":336}
1470648288297: 	moved	image-71	to	{"x":795,"y":336}
1470648288307: 	moved	image-71	to	{"x":796,"y":337}
1470648288347: 	moved	image-71	to	{"x":799,"y":337}
1470648288323: 	moved	image-71	to	{"x":797,"y":337}
1470648288340: 	moved	image-71	to	{"x":798,"y":337}
1470648288357: 	moved	image-71	to	{"x":800,"y":337}
1470648288365: 	moved	image-71	to	{"x":801,"y":337}
1470648288373: 	moved	image-71	to	{"x":802,"y":337}
1470648288381: 	moved	image-71	to	{"x":804,"y":337}
1470648288389: 	moved	image-71	to	{"x":806,"y":337}
1470648288397: 	moved	image-71	to	{"x":809,"y":337}
1470648288406: 	moved	image-71	to	{"x":812,"y":336}
1470648288414: 	moved	image-71	to	{"x":815,"y":336}
1470648288423: 	moved	image-71	to	{"x":817,"y":336}
1470648288432: 	moved	image-71	to	{"x":819,"y":335}
1470648288439: 	moved	image-71	to	{"x":821,"y":335}
1470648288447: 	moved	image-71	to	{"x":824,"y":334}
1470648288458: 	moved	image-71	to	{"x":827,"y":334}
1470648288464: 	moved	image-71	to	{"x":829,"y":334}
1470648288472: 	moved	image-71	to	{"x":833,"y":333}
1470648288482: 	moved	image-71	to	{"x":836,"y":332}
1470648288490: 	moved	image-71	to	{"x":839,"y":331}
1470648288498: 	moved	image-71	to	{"x":842,"y":330}
1470648288507: 	moved	image-71	to	{"x":845,"y":329}
1470648288519: 	moved	image-71	to	{"x":848,"y":329}
1470648288524: 	moved	image-71	to	{"x":851,"y":328}
1470648288532: 	moved	image-71	to	{"x":854,"y":327}
1470648288540: 	moved	image-71	to	{"x":857,"y":326}
1470648288548: 	moved	image-71	to	{"x":859,"y":325}
1470648288557: 	moved	image-71	to	{"x":862,"y":325}
1470648288564: 	moved	image-71	to	{"x":864,"y":325}
1470648288573: 	moved	image-71	to	{"x":867,"y":324}
1470648288581: 	moved	image-71	to	{"x":870,"y":323}
1470648288589: 	moved	image-71	to	{"x":872,"y":322}
1470648288598: 	moved	image-71	to	{"x":874,"y":321}
1470648288607: 	moved	image-71	to	{"x":876,"y":320}
1470648288616: 	moved	image-71	to	{"x":878,"y":320}
1470648288631: 	moved	image-71	to	{"x":879,"y":319}
1470648288639: 	moved	image-71	to	{"x":881,"y":319}
1470648288648: 	moved	image-71	to	{"x":882,"y":319}
1470648288656: 	moved	image-71	to	{"x":882,"y":318}
1470648288664: 	moved	image-71	to	{"x":883,"y":318}
1470648288673: 	moved	image-71	to	{"x":884,"y":318}
1470648288681: 	moved	image-71	to	{"x":885,"y":318}
1470648288690: 	moved	image-71	to	{"x":886,"y":317}
1470648288698: 	moved	image-71	to	{"x":887,"y":317}
1470648288705: 	moved	image-71	to	{"x":888,"y":317}
1470648288715: 	moved	image-71	to	{"x":889,"y":317}
1470648288723: 	moved	image-71	to	{"x":890,"y":316}
1470648288731: 	moved	image-71	to	{"x":891,"y":316}
1470648288739: 	moved	image-71	to	{"x":892,"y":316}
1470648288748: 	moved	image-71	to	{"x":893,"y":316}
1470648288765: 	moved	image-71	to	{"x":894,"y":316}
1470648288781: 	moved	image-71	to	{"x":895,"y":316}
1470648288806: 	moved	image-71	to	{"x":896,"y":316}
1470648288889: 	moved	image-71	to	{"x":897,"y":316}
1470648288990: 	moved	image-71	to	{"x":898,"y":316}
1470648289031: 	moved	image-71	to	{"x":898,"y":317}
1470648289081: 	moved	image-71	to	{"x":898,"y":318}
1470648289123: 	moved	image-71	to	{"x":898,"y":319}
1470648289174: 	moved	image-71	to	{"x":898,"y":320}
1470648289224: 	moved	image-71	to	{"x":899,"y":321}
1470648289274: 	moved	image-71	to	{"x":899,"y":322}
1470648289373: 	moved	image-71	to	{"x":900,"y":322}
1470648289415: 	moved	image-71	to	{"x":901,"y":322}
1470648289432: 	moved	image-71	to	{"x":902,"y":322}
1470648289439: 	moved	image-71	to	{"x":904,"y":322}
1470648289447: 	moved	image-71	to	{"x":905,"y":322}
1470648289455: 	moved	image-71	to	{"x":906,"y":322}
1470648289463: 	moved	image-71	to	{"x":908,"y":322}
1470648289472: 	moved	image-71	to	{"x":910,"y":322}
1470648289480: 	moved	image-71	to	{"x":911,"y":321}
1470648289488: 	moved	image-71	to	{"x":913,"y":321}
1470648289498: 	moved	image-71	to	{"x":914,"y":320}
1470648289506: 	moved	image-71	to	{"x":915,"y":319}
1470648289514: 	moved	image-71	to	{"x":916,"y":319}
1470648289522: 	moved	image-71	to	{"x":918,"y":319}
1470648289531: 	moved	image-71	to	{"x":919,"y":318}
1470648289539: 	moved	image-71	to	{"x":921,"y":317}
1470648289548: 	moved	image-71	to	{"x":922,"y":317}
1470648289556: 	moved	image-71	to	{"x":923,"y":316}
1470648289564: 	moved	image-71	to	{"x":925,"y":316}
1470648289572: 	moved	image-71	to	{"x":926,"y":315}
1470648289580: 	moved	image-71	to	{"x":929,"y":314}
1470648289593: 	moved	image-71	to	{"x":933,"y":312}
1470648289599: 	moved	image-71	to	{"x":934,"y":312}
1470648289607: 	moved	image-71	to	{"x":935,"y":311}
1470648289615: 	moved	image-71	to	{"x":937,"y":311}
1470648289622: 	moved	image-71	to	{"x":940,"y":309}
1470648289631: 	moved	image-71	to	{"x":944,"y":308}
1470648289639: 	moved	image-71	to	{"x":946,"y":307}
1470648289648: 	moved	image-71	to	{"x":947,"y":306}
1470648289656: 	moved	image-71	to	{"x":953,"y":304}
1470648289663: 	moved	image-71	to	{"x":959,"y":302}
1470648289681: 	moved	image-71	to	{"x":960,"y":301}
1470648289688: 	moved	image-71	to	{"x":963,"y":300}
1470648289698: 	moved	image-71	to	{"x":970,"y":298}
1470648289705: 	moved	image-71	to	{"x":971,"y":298}
1470648289714: 	moved	image-71	to	{"x":971,"y":297}
1470648289725: 	moved	image-71	to	{"x":974,"y":296}
1470648289732: 	moved	image-71	to	{"x":980,"y":295}
1470648289739: 	moved	image-71	to	{"x":981,"y":294}
1470648289749: 	moved	image-71	to	{"x":982,"y":294}
1470648289756: 	moved	image-71	to	{"x":983,"y":293}
1470648289773: 	moved	image-71	to	{"x":984,"y":293}
1470648289781: 	moved	image-71	to	{"x":984,"y":292}
1470648289789: 	moved	image-71	to	{"x":985,"y":292}
1470648289798: 	moved	image-71	to	{"x":986,"y":291}
1470648289823: 	moved	image-71	to	{"x":987,"y":290}
1470648289830: 	moved	image-71	to	{"x":988,"y":289}
1470648289844: 	moved	image-71	to	{"x":989,"y":289}
1470648289851: 	moved	image-71	to	{"x":990,"y":288}
1470648289863: 	moved	image-71	to	{"x":991,"y":287}
1470648289873: 	moved	image-71	to	{"x":992,"y":287}
1470648289881: 	moved	image-71	to	{"x":992,"y":286}
1470648289889: 	moved	image-71	to	{"x":993,"y":285}
1470648289897: 	moved	image-71	to	{"x":994,"y":284}
1470648289906: 	moved	image-71	to	{"x":995,"y":283}
1470648289914: 	moved	image-71	to	{"x":997,"y":282}
1470648289925: 	moved	image-71	to	{"x":998,"y":281}
1470648289930: 	moved	image-71	to	{"x":999,"y":281}
1470648289938: 	moved	image-71	to	{"x":1001,"y":279}
1470648289947: 	moved	image-71	to	{"x":1002,"y":278}
1470648289956: 	moved	image-71	to	{"x":1003,"y":276}
1470648289963: 	moved	image-71	to	{"x":1005,"y":275}
1470648289972: 	moved	image-71	to	{"x":1006,"y":273}
1470648289981: 	moved	image-71	to	{"x":1007,"y":272}
1470648289990: 	moved	image-71	to	{"x":1009,"y":270}
1470648289998: 	moved	image-71	to	{"x":1011,"y":268}
1470648290007: 	moved	image-71	to	{"x":1013,"y":266}
1470648290014: 	moved	image-71	to	{"x":1014,"y":264}
1470648290022: 	moved	image-71	to	{"x":1015,"y":263}
1470648290031: 	moved	image-71	to	{"x":1017,"y":261}
1470648290038: 	moved	image-71	to	{"x":1018,"y":259}
1470648290048: 	moved	image-71	to	{"x":1020,"y":258}
1470648290055: 	moved	image-71	to	{"x":1021,"y":256}
1470648290064: 	moved	image-71	to	{"x":1022,"y":255}
1470648290073: 	moved	image-71	to	{"x":1024,"y":252}
1470648290081: 	moved	image-71	to	{"x":1026,"y":250}
1470648290088: 	moved	image-71	to	{"x":1028,"y":248}
1470648290098: 	moved	image-71	to	{"x":1029,"y":247}
1470648290105: 	moved	image-71	to	{"x":1030,"y":245}
1470648290113: 	moved	image-71	to	{"x":1032,"y":244}
1470648290132: 	moved	image-71	to	{"x":1034,"y":242}
1470648290136: 	moved	image-71	to	{"x":1035,"y":240}
1470648290141: 	moved	image-71	to	{"x":1037,"y":238}
1470648290147: 	moved	image-71	to	{"x":1039,"y":236}
1470648290156: 	moved	image-71	to	{"x":1040,"y":234}
1470648290164: 	moved	image-71	to	{"x":1043,"y":230}
1470648290172: 	moved	image-71	to	{"x":1044,"y":229}
1470648290181: 	moved	image-71	to	{"x":1046,"y":226}
1470648290189: 	moved	image-71	to	{"x":1048,"y":225}
1470648290198: 	moved	image-71	to	{"x":1050,"y":222}
1470648290206: 	moved	image-71	to	{"x":1051,"y":220}
1470648290213: 	moved	image-71	to	{"x":1053,"y":219}
1470648290223: 	moved	image-71	to	{"x":1055,"y":216}
1470648290230: 	moved	image-71	to	{"x":1056,"y":214}
1470648290239: 	moved	image-71	to	{"x":1058,"y":212}
1470648290248: 	moved	image-71	to	{"x":1059,"y":209}
1470648290256: 	moved	image-71	to	{"x":1061,"y":206}
1470648290263: 	moved	image-71	to	{"x":1064,"y":203}
1470648290273: 	moved	image-71	to	{"x":1066,"y":201}
1470648290280: 	moved	image-71	to	{"x":1070,"y":198}
1470648290289: 	moved	image-71	to	{"x":1072,"y":195}
