1470133899757: 	acted on	innerText
1470133899903: 	sub-instrument	start	mover	true
1470133912310: 	moved	image-26	to	{"x":626,"y":140}
1470133912317: 	moved	image-26	to	{"x":622,"y":140}
1470133912327: 	moved	image-26	to	{"x":619,"y":141}
1470133912335: 	moved	image-26	to	{"x":615,"y":141}
1470133912343: 	moved	image-26	to	{"x":612,"y":142}
1470133912352: 	moved	image-26	to	{"x":609,"y":143}
1470133912361: 	moved	image-26	to	{"x":605,"y":144}
1470133912367: 	moved	image-26	to	{"x":599,"y":146}
1470133912377: 	moved	image-26	to	{"x":596,"y":147}
1470133912385: 	moved	image-26	to	{"x":591,"y":148}
1470133912392: 	moved	image-26	to	{"x":586,"y":149}
1470133912401: 	moved	image-26	to	{"x":580,"y":150}
1470133912409: 	moved	image-26	to	{"x":575,"y":151}
1470133912418: 	moved	image-26	to	{"x":571,"y":152}
1470133912427: 	moved	image-26	to	{"x":568,"y":153}
1470133912435: 	moved	image-26	to	{"x":565,"y":153}
1470133912442: 	moved	image-26	to	{"x":563,"y":153}
1470133912453: 	moved	image-26	to	{"x":561,"y":154}
1470133912460: 	moved	image-26	to	{"x":559,"y":154}
1470133912467: 	moved	image-26	to	{"x":557,"y":154}
1470133912484: 	moved	image-26	to	{"x":556,"y":154}
1470133912493: 	moved	image-26	to	{"x":555,"y":154}
1470133912501: 	moved	image-26	to	{"x":554,"y":154}
1470133912509: 	moved	image-26	to	{"x":553,"y":155}
1470133912517: 	moved	image-26	to	{"x":552,"y":155}
1470133912526: 	moved	image-26	to	{"x":550,"y":155}
1470133912534: 	moved	image-26	to	{"x":548,"y":155}
1470133912542: 	moved	image-26	to	{"x":546,"y":156}
1470133912551: 	moved	image-26	to	{"x":544,"y":156}
1470133912559: 	moved	image-26	to	{"x":540,"y":157}
1470133912567: 	moved	image-26	to	{"x":536,"y":157}
1470133912576: 	moved	image-26	to	{"x":532,"y":157}
1470133912585: 	moved	image-26	to	{"x":528,"y":157}
1470133912592: 	moved	image-26	to	{"x":524,"y":157}
1470133912601: 	moved	image-26	to	{"x":520,"y":157}
1470133912609: 	moved	image-26	to	{"x":515,"y":158}
1470133912617: 	moved	image-26	to	{"x":510,"y":158}
1470133912626: 	moved	image-26	to	{"x":502,"y":158}
1470133912634: 	moved	image-26	to	{"x":495,"y":159}
1470133912642: 	moved	image-26	to	{"x":489,"y":160}
1470133912652: 	moved	image-26	to	{"x":482,"y":160}
1470133912659: 	moved	image-26	to	{"x":476,"y":161}
1470133912668: 	moved	image-26	to	{"x":470,"y":161}
1470133912676: 	moved	image-26	to	{"x":464,"y":161}
1470133912685: 	moved	image-26	to	{"x":458,"y":162}
1470133912693: 	moved	image-26	to	{"x":452,"y":162}
1470133912701: 	moved	image-26	to	{"x":447,"y":162}
1470133912709: 	moved	image-26	to	{"x":440,"y":163}
1470133912718: 	moved	image-26	to	{"x":434,"y":163}
1470133912726: 	moved	image-26	to	{"x":428,"y":163}
1470133912734: 	moved	image-26	to	{"x":422,"y":164}
1470133912743: 	moved	image-26	to	{"x":416,"y":165}
1470133912751: 	moved	image-26	to	{"x":411,"y":165}
1470133912759: 	moved	image-26	to	{"x":408,"y":166}
1470133912767: 	moved	image-26	to	{"x":405,"y":166}
1470133912776: 	moved	image-26	to	{"x":402,"y":167}
1470133912784: 	moved	image-26	to	{"x":401,"y":167}
1470133912792: 	moved	image-26	to	{"x":400,"y":167}
1470133912817: 	moved	image-26	to	{"x":399,"y":167}
1470133912860: 	moved	image-26	to	{"x":399,"y":166}
1470133912952: 	moved	image-26	to	{"x":400,"y":166}
1470133913092: 	moved	image-26	to	{"x":399,"y":166}
1470133913110: 	moved	image-26	to	{"x":398,"y":165}
1470133913117: 	moved	image-26	to	{"x":396,"y":165}
1470133913126: 	moved	image-26	to	{"x":393,"y":164}
1470133913134: 	moved	image-26	to	{"x":391,"y":164}
1470133913143: 	moved	image-26	to	{"x":390,"y":164}
1470133913151: 	moved	image-26	to	{"x":389,"y":163}
1470133913159: 	moved	image-26	to	{"x":388,"y":163}
1470133913168: 	moved	image-26	to	{"x":387,"y":163}
1470133913185: 	moved	image-26	to	{"x":386,"y":162}
1470133913202: 	moved	image-26	to	{"x":385,"y":162}
1470133913234: 	moved	image-26	to	{"x":385,"y":161}
1470133913268: 	moved	image-26	to	{"x":384,"y":161}
1470133913411: 	moved	image-26	to	{"x":383,"y":161}
1470133913449: 	moved	image-26	to	{"x":383,"y":160}
1470133913608: 	moved	image-26	to	{"x":382,"y":160}
1470133914083: 	moved	image-26	to	{"x":381,"y":160}
1470133914148: 	moved	image-26	to	{"x":381,"y":159}
1470133914565: 	moved	image-26	to	{"x":380,"y":159}
1470133914723: 	moved	image-26	to	{"x":380,"y":160}
1470133914790: 	moved	image-26	to	{"x":381,"y":160}
1470133917538: 	start moving	image-37	from	{"x":93,"y":107}
1470133917651: 	moved	image-37	to	{"x":736,"y":292}
1470133917659: 	moved	image-37	to	{"x":734,"y":290}
1470133917667: 	moved	image-37	to	{"x":733,"y":286}
1470133917681: 	moved	image-37	to	{"x":730,"y":284}
1470133917695: 	moved	image-37	to	{"x":724,"y":278}
1470133917701: 	moved	image-37	to	{"x":722,"y":275}
1470133917714: 	moved	image-37	to	{"x":719,"y":273}
1470133917729: 	moved	image-37	to	{"x":714,"y":268}
1470133917744: 	moved	image-37	to	{"x":709,"y":261}
1470133917750: 	moved	image-37	to	{"x":706,"y":258}
1470133917763: 	moved	image-37	to	{"x":703,"y":255}
1470133917776: 	moved	image-37	to	{"x":698,"y":249}
1470133917784: 	moved	image-37	to	{"x":695,"y":246}
1470133917799: 	moved	image-37	to	{"x":692,"y":242}
1470133917812: 	moved	image-37	to	{"x":687,"y":237}
1470133917826: 	moved	image-37	to	{"x":682,"y":231}
1470133917834: 	moved	image-37	to	{"x":679,"y":229}
1470133917844: 	moved	image-37	to	{"x":678,"y":227}
1470133917858: 	moved	image-37	to	{"x":676,"y":225}
1470133917872: 	moved	image-37	to	{"x":672,"y":220}
1470133917884: 	moved	image-37	to	{"x":667,"y":214}
1470133917894: 	moved	image-37	to	{"x":665,"y":211}
1470133917900: 	moved	image-37	to	{"x":663,"y":208}
1470133917914: 	moved	image-37	to	{"x":660,"y":205}
1470133917927: 	moved	image-37	to	{"x":657,"y":201}
1470133917952: 	moved	image-37	to	{"x":653,"y":196}
1470133917959: 	moved	image-37	to	{"x":647,"y":190}
1470133917973: 	moved	image-37	to	{"x":645,"y":188}
1470133917983: 	moved	image-37	to	{"x":640,"y":184}
1470133917992: 	moved	image-37	to	{"x":638,"y":182}
1470133918000: 	moved	image-37	to	{"x":637,"y":181}
1470133918008: 	moved	image-37	to	{"x":635,"y":179}
1470133918018: 	moved	image-37	to	{"x":633,"y":177}
1470133918026: 	moved	image-37	to	{"x":631,"y":175}
1470133918033: 	moved	image-37	to	{"x":628,"y":173}
1470133918043: 	moved	image-37	to	{"x":625,"y":171}
1470133918051: 	moved	image-37	to	{"x":622,"y":169}
1470133918059: 	moved	image-37	to	{"x":619,"y":167}
1470133918067: 	moved	image-37	to	{"x":616,"y":165}
1470133918075: 	moved	image-37	to	{"x":613,"y":164}
1470133918083: 	moved	image-37	to	{"x":610,"y":162}
1470133918094: 	moved	image-37	to	{"x":608,"y":161}
1470133918100: 	moved	image-37	to	{"x":605,"y":159}
1470133918109: 	moved	image-37	to	{"x":603,"y":158}
1470133918117: 	moved	image-37	to	{"x":599,"y":156}
1470133918125: 	moved	image-37	to	{"x":597,"y":155}
1470133918134: 	moved	image-37	to	{"x":593,"y":154}
1470133918142: 	moved	image-37	to	{"x":590,"y":153}
1470133918150: 	moved	image-37	to	{"x":588,"y":152}
1470133918159: 	moved	image-37	to	{"x":586,"y":152}
1470133918168: 	moved	image-37	to	{"x":584,"y":151}
1470133918176: 	moved	image-37	to	{"x":582,"y":151}
1470133918184: 	moved	image-37	to	{"x":580,"y":151}
1470133918192: 	moved	image-37	to	{"x":579,"y":150}
1470133918200: 	moved	image-37	to	{"x":577,"y":150}
1470133918209: 	moved	image-37	to	{"x":575,"y":150}
1470133918217: 	moved	image-37	to	{"x":574,"y":150}
1470133918225: 	moved	image-37	to	{"x":573,"y":150}
1470133918233: 	moved	image-37	to	{"x":571,"y":150}
1470133918242: 	moved	image-37	to	{"x":570,"y":150}
1470133918251: 	moved	image-37	to	{"x":569,"y":150}
1470133918259: 	moved	image-37	to	{"x":568,"y":150}
1470133918267: 	moved	image-37	to	{"x":567,"y":150}
1470133918275: 	moved	image-37	to	{"x":566,"y":150}
1470133918284: 	moved	image-37	to	{"x":564,"y":151}
1470133918292: 	moved	image-37	to	{"x":563,"y":151}
1470133918300: 	moved	image-37	to	{"x":562,"y":151}
1470133918309: 	moved	image-37	to	{"x":561,"y":151}
1470133918318: 	moved	image-37	to	{"x":561,"y":152}
1470133918326: 	moved	image-37	to	{"x":560,"y":152}
1470133918334: 	moved	image-37	to	{"x":558,"y":152}
1470133918351: 	moved	image-37	to	{"x":557,"y":152}
1470133918358: 	moved	image-37	to	{"x":556,"y":153}
1470133918376: 	moved	image-37	to	{"x":555,"y":153}
1470133918393: 	moved	image-37	to	{"x":554,"y":153}
1470133918401: 	moved	image-37	to	{"x":553,"y":153}
1470133918409: 	moved	image-37	to	{"x":552,"y":153}
1470133918426: 	moved	image-37	to	{"x":551,"y":153}
1470133918433: 	moved	image-37	to	{"x":550,"y":153}
1470133918443: 	moved	image-37	to	{"x":549,"y":153}
1470133918451: 	moved	image-37	to	{"x":548,"y":153}
1470133918476: 	moved	image-37	to	{"x":547,"y":153}
1470133918483: 	moved	image-37	to	{"x":546,"y":153}
1470133918493: 	moved	image-37	to	{"x":547,"y":153}
1470133918519: 	moved	image-37	to	{"x":546,"y":153}
1470133918584: 	moved	image-37	to	{"x":545,"y":153}
1470133918659: 	moved	image-37	to	{"x":544,"y":153}
1470133918701: 	moved	image-37	to	{"x":544,"y":152}
1470133918801: 	moved	image-37	to	{"x":544,"y":151}
1470133918884: 	moved	image-37	to	{"x":544,"y":150}
1470133919040: 	moved	image-37	to	{"x":544,"y":149}
1470133919215: 	moved	image-37	to	{"x":545,"y":149}
1470133919365: 	moved	image-37	to	{"x":545,"y":150}
1470133919390: 	moved	image-37	to	{"x":546,"y":150}
1470133919507: 	moved	image-37	to	{"x":547,"y":150}
1470133919723: 	moved	image-37	to	{"x":548,"y":151}
1470133919867: 	moved	image-37	to	{"x":548,"y":152}
1470133919889: 	moved	image-37	to	{"x":549,"y":152}
1470133919911: 	moved	image-37	to	{"x":550,"y":153}
1470133919936: 	moved	image-37	to	{"x":552,"y":154}
1470133919953: 	moved	image-37	to	{"x":553,"y":154}
1470133919968: 	moved	image-37	to	{"x":555,"y":155}
1470133919977: 	moved	image-37	to	{"x":554,"y":155}
1470133920020: 	moved	image-37	to	{"x":555,"y":155}
1470133920053: 	moved	image-37	to	{"x":556,"y":155}
1470133920119: 	moved	image-37	to	{"x":557,"y":155}
1470133920169: 	moved	image-37	to	{"x":558,"y":155}
1470133920311: 	moved	image-37	to	{"x":558,"y":154}
1470133920418: 	moved	image-37	to	{"x":558,"y":153}
1470133920545: 	moved	image-37	to	{"x":558,"y":152}
1470133930921: 	start moving	image-37	from	{"x":94,"y":109}
1470133930952: 	moved	image-37	to	{"x":578,"y":150}
1470133930959: 	moved	image-37	to	{"x":584,"y":149}
1470133930968: 	moved	image-37	to	{"x":590,"y":148}
1470133930975: 	moved	image-37	to	{"x":597,"y":148}
1470133930983: 	moved	image-37	to	{"x":605,"y":147}
1470133930992: 	moved	image-37	to	{"x":612,"y":146}
1470133931001: 	moved	image-37	to	{"x":622,"y":147}
1470133931008: 	moved	image-37	to	{"x":631,"y":147}
1470133931017: 	moved	image-37	to	{"x":640,"y":146}
1470133931025: 	moved	image-37	to	{"x":648,"y":146}
1470133931033: 	moved	image-37	to	{"x":655,"y":146}
1470133931043: 	moved	image-37	to	{"x":663,"y":146}
1470133931050: 	moved	image-37	to	{"x":670,"y":146}
1470133931058: 	moved	image-37	to	{"x":677,"y":146}
1470133931068: 	moved	image-37	to	{"x":685,"y":146}
1470133931075: 	moved	image-37	to	{"x":692,"y":146}
1470133931084: 	moved	image-37	to	{"x":698,"y":146}
1470133931098: 	moved	image-37	to	{"x":705,"y":146}
1470133931103: 	moved	image-37	to	{"x":711,"y":146}
1470133931108: 	moved	image-37	to	{"x":717,"y":146}
1470133931118: 	moved	image-37	to	{"x":723,"y":147}
1470133931125: 	moved	image-37	to	{"x":729,"y":147}
1470133931133: 	moved	image-37	to	{"x":735,"y":147}
1470133931143: 	moved	image-37	to	{"x":741,"y":148}
1470133931150: 	moved	image-37	to	{"x":746,"y":149}
1470133931159: 	moved	image-37	to	{"x":752,"y":150}
1470133931167: 	moved	image-37	to	{"x":757,"y":151}
1470133931178: 	moved	image-37	to	{"x":762,"y":151}
1470133931184: 	moved	image-37	to	{"x":767,"y":153}
1470133931192: 	moved	image-37	to	{"x":773,"y":154}
1470133931200: 	moved	image-37	to	{"x":777,"y":154}
1470133931209: 	moved	image-37	to	{"x":781,"y":155}
1470133931217: 	moved	image-37	to	{"x":786,"y":156}
1470133931225: 	moved	image-37	to	{"x":789,"y":157}
1470133931234: 	moved	image-37	to	{"x":792,"y":158}
1470133931243: 	moved	image-37	to	{"x":794,"y":159}
1470133931250: 	moved	image-37	to	{"x":797,"y":160}
1470133931258: 	moved	image-37	to	{"x":799,"y":160}
1470133931267: 	moved	image-37	to	{"x":800,"y":161}
1470133931283: 	moved	image-37	to	{"x":801,"y":161}
1470133931317: 	moved	image-37	to	{"x":802,"y":161}
1470133931671: 	start moving	image-64	from	{"x":99,"y":92}
1470133931776: 	moved	image-64	to	{"x":664,"y":432}
1470133931784: 	moved	image-64	to	{"x":663,"y":429}
1470133931793: 	moved	image-64	to	{"x":662,"y":426}
1470133931801: 	moved	image-64	to	{"x":661,"y":424}
1470133931808: 	moved	image-64	to	{"x":660,"y":421}
1470133931818: 	moved	image-64	to	{"x":660,"y":417}
1470133931825: 	moved	image-64	to	{"x":659,"y":415}
1470133931835: 	moved	image-64	to	{"x":658,"y":412}
1470133931844: 	moved	image-64	to	{"x":656,"y":409}
1470133931851: 	moved	image-64	to	{"x":655,"y":405}
1470133931858: 	moved	image-64	to	{"x":654,"y":401}
1470133931867: 	moved	image-64	to	{"x":653,"y":397}
1470133931877: 	moved	image-64	to	{"x":652,"y":395}
1470133931884: 	moved	image-64	to	{"x":652,"y":391}
1470133931892: 	moved	image-64	to	{"x":650,"y":387}
1470133931900: 	moved	image-64	to	{"x":648,"y":384}
1470133931908: 	moved	image-64	to	{"x":647,"y":381}
1470133931918: 	moved	image-64	to	{"x":645,"y":378}
1470133931925: 	moved	image-64	to	{"x":643,"y":374}
1470133931933: 	moved	image-64	to	{"x":640,"y":368}
1470133931942: 	moved	image-64	to	{"x":638,"y":363}
1470133931951: 	moved	image-64	to	{"x":637,"y":358}
1470133931958: 	moved	image-64	to	{"x":636,"y":355}
1470133931967: 	moved	image-64	to	{"x":634,"y":351}
1470133931975: 	moved	image-64	to	{"x":633,"y":347}
1470133931983: 	moved	image-64	to	{"x":631,"y":343}
1470133931992: 	moved	image-64	to	{"x":629,"y":337}
1470133932000: 	moved	image-64	to	{"x":627,"y":332}
1470133932008: 	moved	image-64	to	{"x":625,"y":328}
1470133932017: 	moved	image-64	to	{"x":623,"y":323}
1470133932025: 	moved	image-64	to	{"x":620,"y":318}
1470133932033: 	moved	image-64	to	{"x":618,"y":314}
1470133932042: 	moved	image-64	to	{"x":616,"y":309}
1470133932057: 	moved	image-64	to	{"x":614,"y":304}
1470133932067: 	moved	image-64	to	{"x":610,"y":295}
1470133932076: 	moved	image-64	to	{"x":607,"y":289}
1470133932083: 	moved	image-64	to	{"x":605,"y":284}
1470133932092: 	moved	image-64	to	{"x":603,"y":279}
1470133932100: 	moved	image-64	to	{"x":601,"y":273}
1470133932108: 	moved	image-64	to	{"x":598,"y":268}
1470133932117: 	moved	image-64	to	{"x":596,"y":262}
1470133932134: 	moved	image-64	to	{"x":593,"y":251}
1470133932142: 	moved	image-64	to	{"x":591,"y":246}
1470133932150: 	moved	image-64	to	{"x":589,"y":241}
1470133932158: 	moved	image-64	to	{"x":587,"y":236}
1470133932166: 	moved	image-64	to	{"x":585,"y":233}
1470133932174: 	moved	image-64	to	{"x":582,"y":228}
1470133932183: 	moved	image-64	to	{"x":581,"y":226}
1470133932191: 	moved	image-64	to	{"x":579,"y":222}
1470133932201: 	moved	image-64	to	{"x":577,"y":217}
1470133932208: 	moved	image-64	to	{"x":576,"y":213}
1470133932216: 	moved	image-64	to	{"x":575,"y":209}
1470133932224: 	moved	image-64	to	{"x":574,"y":205}
1470133932233: 	moved	image-64	to	{"x":573,"y":200}
1470133932241: 	moved	image-64	to	{"x":572,"y":197}
1470133932251: 	moved	image-64	to	{"x":570,"y":194}
1470133932258: 	moved	image-64	to	{"x":569,"y":191}
1470133932266: 	moved	image-64	to	{"x":569,"y":189}
1470133932275: 	moved	image-64	to	{"x":568,"y":185}
1470133932292: 	moved	image-64	to	{"x":567,"y":182}
1470133932299: 	moved	image-64	to	{"x":566,"y":178}
1470133932310: 	moved	image-64	to	{"x":565,"y":176}
1470133932316: 	moved	image-64	to	{"x":565,"y":173}
1470133932324: 	moved	image-64	to	{"x":565,"y":171}
1470133932333: 	moved	image-64	to	{"x":565,"y":169}
1470133932342: 	moved	image-64	to	{"x":566,"y":167}
1470133932349: 	moved	image-64	to	{"x":566,"y":165}
1470133932359: 	moved	image-64	to	{"x":567,"y":162}
1470133932366: 	moved	image-64	to	{"x":567,"y":160}
1470133932375: 	moved	image-64	to	{"x":567,"y":159}
1470133932383: 	moved	image-64	to	{"x":567,"y":158}
1470133932391: 	moved	image-64	to	{"x":567,"y":157}
1470133932401: 	moved	image-64	to	{"x":567,"y":156}
1470133932417: 	moved	image-64	to	{"x":567,"y":155}
1470133932424: 	moved	image-64	to	{"x":567,"y":154}
1470133932434: 	moved	image-64	to	{"x":567,"y":152}
1470133932450: 	moved	image-64	to	{"x":566,"y":150}
1470133932467: 	moved	image-64	to	{"x":566,"y":149}
1470133932475: 	moved	image-64	to	{"x":565,"y":148}
1470133932492: 	moved	image-64	to	{"x":565,"y":147}
1470133932500: 	moved	image-64	to	{"x":564,"y":146}
1470133932509: 	moved	image-64	to	{"x":563,"y":146}
1470133932516: 	moved	image-64	to	{"x":563,"y":145}
1470133932525: 	moved	image-64	to	{"x":562,"y":144}
1470133932533: 	moved	image-64	to	{"x":561,"y":143}
1470133932541: 	moved	image-64	to	{"x":560,"y":143}
1470133932550: 	moved	image-64	to	{"x":558,"y":142}
1470133932558: 	moved	image-64	to	{"x":558,"y":141}
1470133932566: 	moved	image-64	to	{"x":557,"y":140}
1470133932574: 	moved	image-64	to	{"x":556,"y":140}
1470133932583: 	moved	image-64	to	{"x":556,"y":139}
1470133932592: 	moved	image-64	to	{"x":555,"y":139}
1470133932617: 	moved	image-64	to	{"x":554,"y":139}
1470133932624: 	moved	image-64	to	{"x":554,"y":138}
1470133932667: 	moved	image-64	to	{"x":553,"y":138}
1470133932692: 	moved	image-64	to	{"x":552,"y":137}
1470133932717: 	moved	image-64	to	{"x":551,"y":137}
1470133932734: 	moved	image-64	to	{"x":550,"y":137}
1470133932784: 	moved	image-64	to	{"x":549,"y":137}
1470133932842: 	moved	image-64	to	{"x":548,"y":137}
1470133932875: 	moved	image-64	to	{"x":547,"y":137}
1470133932893: 	moved	image-64	to	{"x":546,"y":138}
1470133932917: 	moved	image-64	to	{"x":545,"y":138}
1470133932951: 	moved	image-64	to	{"x":544,"y":138}
1470133932968: 	moved	image-64	to	{"x":544,"y":139}
1470133932984: 	moved	image-64	to	{"x":543,"y":139}
1470133933035: 	moved	image-64	to	{"x":542,"y":139}
1470133933050: 	moved	image-64	to	{"x":542,"y":140}
1470133933110: 	moved	image-64	to	{"x":541,"y":140}
1470133933302: 	moved	image-64	to	{"x":541,"y":139}
1470133933313: 	moved	image-64	to	{"x":542,"y":139}
1470133933394: 	moved	image-64	to	{"x":542,"y":138}
1470133957960: 	start moving	image-26	from	{"x":5,"y":92}
1470133961018: 	acted on	innerText
1470133961102: 	sub-instrument	stop	mover	false
1470133961103: 	deactivate	mover
1470133973911: 	acted on	innerText
1470133974010: 	sub-instrument	start	mover	true
1470133974011: 	activate	mover
1470133974731: 	start moving	image-16	from	{"x":124,"y":38}
1470133974852: 	moved	image-16	to	{"x":225,"y":86}
1470133974861: 	moved	image-16	to	{"x":223,"y":86}
1470133974867: 	moved	image-16	to	{"x":220,"y":87}
1470133974875: 	moved	image-16	to	{"x":219,"y":87}
1470133974884: 	moved	image-16	to	{"x":217,"y":87}
1470133974892: 	moved	image-16	to	{"x":215,"y":87}
1470133974901: 	moved	image-16	to	{"x":213,"y":87}
1470133974909: 	moved	image-16	to	{"x":210,"y":87}
1470133974917: 	moved	image-16	to	{"x":208,"y":87}
1470133974924: 	moved	image-16	to	{"x":206,"y":87}
1470133974934: 	moved	image-16	to	{"x":205,"y":87}
1470133974941: 	moved	image-16	to	{"x":203,"y":87}
1470133974950: 	moved	image-16	to	{"x":202,"y":87}
1470133974958: 	moved	image-16	to	{"x":201,"y":87}
1470133974976: 	moved	image-16	to	{"x":200,"y":87}
1470133974984: 	moved	image-16	to	{"x":199,"y":87}
1470133974992: 	moved	image-16	to	{"x":198,"y":87}
1470133975010: 	moved	image-16	to	{"x":197,"y":86}
1470133975018: 	moved	image-16	to	{"x":196,"y":86}
1470133975025: 	moved	image-16	to	{"x":195,"y":86}
1470133975034: 	moved	image-16	to	{"x":194,"y":86}
1470133975050: 	moved	image-16	to	{"x":193,"y":87}
1470133975059: 	moved	image-16	to	{"x":192,"y":87}
1470133975092: 	moved	image-16	to	{"x":191,"y":87}
1470133975175: 	moved	image-16	to	{"x":190,"y":86}
1470133975266: 	moved	image-16	to	{"x":189,"y":86}
1470133975365: 	moved	image-16	to	{"x":189,"y":87}
1470133975423: 	moved	image-16	to	{"x":189,"y":88}
1470133975466: 	moved	image-16	to	{"x":189,"y":87}
1470133975482: 	moved	image-16	to	{"x":189,"y":86}
1470133975492: 	moved	image-16	to	{"x":190,"y":85}
1470133975504: 	moved	image-16	to	{"x":191,"y":84}
1470133975518: 	moved	image-16	to	{"x":192,"y":83}
1470133975524: 	moved	image-16	to	{"x":193,"y":82}
1470133975535: 	moved	image-16	to	{"x":194,"y":81}
1470133975568: 	moved	image-16	to	{"x":194,"y":80}
1470133975595: 	moved	image-16	to	{"x":195,"y":80}
1470133975712: 	moved	image-16	to	{"x":195,"y":79}
1470133975753: 	moved	image-16	to	{"x":196,"y":79}
1470133975804: 	moved	image-16	to	{"x":197,"y":79}
1470133975862: 	moved	image-16	to	{"x":198,"y":79}
1470133975911: 	moved	image-16	to	{"x":198,"y":80}
1470133975919: 	moved	image-16	to	{"x":199,"y":80}
1470133975978: 	moved	image-16	to	{"x":200,"y":80}
1470133975995: 	moved	image-16	to	{"x":200,"y":81}
1470133976045: 	moved	image-16	to	{"x":201,"y":81}
1470133976069: 	moved	image-16	to	{"x":201,"y":82}
1470133977055: 	start moving	image-64	from	{"x":88,"y":113}
1470133978770: 	start moving	image-64	from	{"x":60,"y":47}
1470133978843: 	moved	image-64	to	{"x":520,"y":88}
1470133978851: 	moved	image-64	to	{"x":524,"y":87}
1470133978858: 	moved	image-64	to	{"x":527,"y":87}
1470133978866: 	moved	image-64	to	{"x":529,"y":87}
1470133978876: 	moved	image-64	to	{"x":530,"y":87}
1470133978884: 	moved	image-64	to	{"x":531,"y":87}
1470133978892: 	moved	image-64	to	{"x":532,"y":87}
1470133978902: 	moved	image-64	to	{"x":533,"y":87}
1470133978926: 	moved	image-64	to	{"x":534,"y":87}
1470133978968: 	moved	image-64	to	{"x":534,"y":88}
1470133978978: 	moved	image-64	to	{"x":533,"y":91}
1470133978984: 	moved	image-64	to	{"x":532,"y":93}
1470133978991: 	moved	image-64	to	{"x":531,"y":94}
1470133979001: 	moved	image-64	to	{"x":531,"y":95}
1470133979018: 	moved	image-64	to	{"x":531,"y":96}
1470133979043: 	moved	image-64	to	{"x":531,"y":97}
1470133979052: 	moved	image-64	to	{"x":532,"y":97}
1470133979110: 	moved	image-64	to	{"x":533,"y":97}
1470133979143: 	moved	image-64	to	{"x":533,"y":98}
1470133979252: 	moved	image-64	to	{"x":534,"y":98}
1470133979336: 	moved	image-64	to	{"x":534,"y":97}
1470133979410: 	moved	image-64	to	{"x":534,"y":96}
1470133979477: 	moved	image-64	to	{"x":534,"y":95}
1470133979552: 	moved	image-64	to	{"x":534,"y":94}
1470133979644: 	moved	image-64	to	{"x":534,"y":93}
1470133979685: 	moved	image-64	to	{"x":535,"y":93}
1470133979760: 	moved	image-64	to	{"x":535,"y":92}
1470133982604: 	start moving	image-48	from	{"x":85,"y":82}
1470133982694: 	moved	image-48	to	{"x":474,"y":452}
1470133982701: 	moved	image-48	to	{"x":478,"y":450}
1470133982708: 	moved	image-48	to	{"x":482,"y":449}
1470133982717: 	moved	image-48	to	{"x":486,"y":447}
1470133982725: 	moved	image-48	to	{"x":491,"y":445}
1470133982735: 	moved	image-48	to	{"x":496,"y":443}
1470133982743: 	moved	image-48	to	{"x":500,"y":442}
1470133982750: 	moved	image-48	to	{"x":505,"y":440}
1470133982759: 	moved	image-48	to	{"x":511,"y":438}
1470133982768: 	moved	image-48	to	{"x":516,"y":435}
1470133982783: 	moved	image-48	to	{"x":524,"y":432}
1470133982776: 	moved	image-48	to	{"x":520,"y":434}
1470133982793: 	moved	image-48	to	{"x":529,"y":431}
1470133982800: 	moved	image-48	to	{"x":533,"y":430}
1470133982809: 	moved	image-48	to	{"x":536,"y":428}
1470133982817: 	moved	image-48	to	{"x":540,"y":427}
1470133982825: 	moved	image-48	to	{"x":545,"y":426}
1470133982833: 	moved	image-48	to	{"x":551,"y":423}
1470133982843: 	moved	image-48	to	{"x":557,"y":421}
1470133982850: 	moved	image-48	to	{"x":562,"y":419}
1470133982858: 	moved	image-48	to	{"x":568,"y":417}
1470133982867: 	moved	image-48	to	{"x":572,"y":416}
1470133982875: 	moved	image-48	to	{"x":576,"y":415}
1470133982883: 	moved	image-48	to	{"x":582,"y":415}
1470133982892: 	moved	image-48	to	{"x":586,"y":413}
1470133982900: 	moved	image-48	to	{"x":591,"y":413}
1470133982908: 	moved	image-48	to	{"x":595,"y":413}
1470133982918: 	moved	image-48	to	{"x":599,"y":413}
1470133982925: 	moved	image-48	to	{"x":603,"y":412}
1470133982934: 	moved	image-48	to	{"x":606,"y":412}
1470133982942: 	moved	image-48	to	{"x":610,"y":411}
1470133982951: 	moved	image-48	to	{"x":614,"y":411}
1470133982958: 	moved	image-48	to	{"x":618,"y":410}
1470133982968: 	moved	image-48	to	{"x":622,"y":410}
1470133982975: 	moved	image-48	to	{"x":627,"y":409}
1470133982983: 	moved	image-48	to	{"x":632,"y":409}
1470133982993: 	moved	image-48	to	{"x":636,"y":408}
1470133983000: 	moved	image-48	to	{"x":642,"y":407}
1470133983008: 	moved	image-48	to	{"x":646,"y":407}
1470133983017: 	moved	image-48	to	{"x":651,"y":407}
1470133983025: 	moved	image-48	to	{"x":657,"y":407}
1470133983033: 	moved	image-48	to	{"x":661,"y":406}
1470133983043: 	moved	image-48	to	{"x":665,"y":405}
1470133983050: 	moved	image-48	to	{"x":669,"y":405}
1470133983058: 	moved	image-48	to	{"x":673,"y":405}
1470133983067: 	moved	image-48	to	{"x":675,"y":405}
1470133983075: 	moved	image-48	to	{"x":679,"y":405}
1470133983083: 	moved	image-48	to	{"x":684,"y":404}
1470133983093: 	moved	image-48	to	{"x":689,"y":404}
1470133983100: 	moved	image-48	to	{"x":694,"y":404}
