1470232853855: 	acted on	innerText
1470232853942: 	sub-instrument	start	mover	true
1470232883055: 	moved	image-61	to	{"x":131,"y":187}
1470232883066: 	moved	image-61	to	{"x":132,"y":185}
1470232883073: 	moved	image-61	to	{"x":134,"y":181}
1470232883080: 	moved	image-61	to	{"x":137,"y":178}
1470232883090: 	moved	image-61	to	{"x":139,"y":175}
1470232883097: 	moved	image-61	to	{"x":141,"y":173}
1470232883106: 	moved	image-61	to	{"x":144,"y":171}
1470232883115: 	moved	image-61	to	{"x":146,"y":169}
1470232883123: 	moved	image-61	to	{"x":148,"y":166}
1470232883131: 	moved	image-61	to	{"x":150,"y":164}
1470232883141: 	moved	image-61	to	{"x":151,"y":162}
1470232883148: 	moved	image-61	to	{"x":152,"y":160}
1470232883156: 	moved	image-61	to	{"x":153,"y":158}
1470232883165: 	moved	image-61	to	{"x":153,"y":155}
1470232883173: 	moved	image-61	to	{"x":153,"y":153}
1470232883181: 	moved	image-61	to	{"x":153,"y":150}
1470232883190: 	moved	image-61	to	{"x":153,"y":148}
1470232883198: 	moved	image-61	to	{"x":152,"y":145}
1470232883205: 	moved	image-61	to	{"x":152,"y":142}
1470232883214: 	moved	image-61	to	{"x":151,"y":139}
1470232883223: 	moved	image-61	to	{"x":150,"y":136}
1470232883230: 	moved	image-61	to	{"x":150,"y":135}
1470232883240: 	moved	image-61	to	{"x":150,"y":133}
1470232883248: 	moved	image-61	to	{"x":150,"y":131}
1470232883256: 	moved	image-61	to	{"x":150,"y":130}
1470232883265: 	moved	image-61	to	{"x":150,"y":129}
1470232883273: 	moved	image-61	to	{"x":150,"y":128}
1470232883290: 	moved	image-61	to	{"x":150,"y":127}
1470232883323: 	moved	image-61	to	{"x":150,"y":126}
1470232883331: 	moved	image-61	to	{"x":151,"y":126}
1470232883373: 	moved	image-61	to	{"x":151,"y":125}
1470232883524: 	moved	image-61	to	{"x":151,"y":126}
1470232883531: 	moved	image-61	to	{"x":150,"y":129}
1470232883540: 	moved	image-61	to	{"x":149,"y":131}
1470232883548: 	moved	image-61	to	{"x":148,"y":133}
1470232883556: 	moved	image-61	to	{"x":148,"y":135}
1470232883564: 	moved	image-61	to	{"x":147,"y":136}
1470232883573: 	moved	image-61	to	{"x":147,"y":137}
1470232883581: 	moved	image-61	to	{"x":147,"y":139}
1470232883590: 	moved	image-61	to	{"x":147,"y":140}
1470232883597: 	moved	image-61	to	{"x":147,"y":141}
1470232883607: 	moved	image-61	to	{"x":146,"y":141}
1470232883615: 	moved	image-61	to	{"x":146,"y":142}
1470232883631: 	moved	image-61	to	{"x":146,"y":143}
1470232883640: 	moved	image-61	to	{"x":145,"y":144}
1470232883657: 	moved	image-61	to	{"x":145,"y":145}
1470232883664: 	moved	image-61	to	{"x":144,"y":145}
1470232883673: 	moved	image-61	to	{"x":144,"y":146}
1470232883681: 	moved	image-61	to	{"x":143,"y":147}
1470232883698: 	moved	image-61	to	{"x":142,"y":147}
1470232883706: 	moved	image-61	to	{"x":141,"y":148}
1470232883723: 	moved	image-61	to	{"x":140,"y":149}
1470232883748: 	moved	image-61	to	{"x":139,"y":149}
1470232883765: 	moved	image-61	to	{"x":139,"y":150}
1470232883790: 	moved	image-61	to	{"x":138,"y":150}
1470232884592: 	start moving	image-47	from	{"x":52,"y":62}
1470232884673: 	moved	image-47	to	{"x":583,"y":130}
1470232884681: 	moved	image-47	to	{"x":587,"y":132}
1470232884690: 	moved	image-47	to	{"x":591,"y":135}
1470232884697: 	moved	image-47	to	{"x":597,"y":139}
1470232884707: 	moved	image-47	to	{"x":601,"y":142}
1470232884715: 	moved	image-47	to	{"x":606,"y":145}
1470232884722: 	moved	image-47	to	{"x":610,"y":149}
1470232884732: 	moved	image-47	to	{"x":615,"y":153}
1470232884740: 	moved	image-47	to	{"x":619,"y":157}
1470232884748: 	moved	image-47	to	{"x":624,"y":162}
1470232884756: 	moved	image-47	to	{"x":629,"y":166}
1470232884765: 	moved	image-47	to	{"x":634,"y":171}
1470232884773: 	moved	image-47	to	{"x":639,"y":176}
1470232884782: 	moved	image-47	to	{"x":644,"y":180}
1470232884791: 	moved	image-47	to	{"x":649,"y":185}
1470232884798: 	moved	image-47	to	{"x":654,"y":189}
1470232884806: 	moved	image-47	to	{"x":659,"y":193}
1470232884815: 	moved	image-47	to	{"x":663,"y":198}
1470232884824: 	moved	image-47	to	{"x":668,"y":202}
1470232884832: 	moved	image-47	to	{"x":671,"y":206}
1470232884844: 	moved	image-47	to	{"x":675,"y":210}
1470232884848: 	moved	image-47	to	{"x":678,"y":213}
1470232884856: 	moved	image-47	to	{"x":682,"y":216}
1470232884864: 	moved	image-47	to	{"x":686,"y":220}
1470232884872: 	moved	image-47	to	{"x":690,"y":225}
1470232884881: 	moved	image-47	to	{"x":694,"y":228}
1470232884889: 	moved	image-47	to	{"x":698,"y":232}
1470232884897: 	moved	image-47	to	{"x":702,"y":236}
1470232884906: 	moved	image-47	to	{"x":706,"y":240}
1470232884914: 	moved	image-47	to	{"x":710,"y":244}
1470232884922: 	moved	image-47	to	{"x":715,"y":248}
1470232884931: 	moved	image-47	to	{"x":720,"y":252}
1470232884940: 	moved	image-47	to	{"x":725,"y":256}
1470232884955: 	moved	image-47	to	{"x":729,"y":260}
1470232884959: 	moved	image-47	to	{"x":734,"y":264}
1470232884967: 	moved	image-47	to	{"x":740,"y":270}
1470232884973: 	moved	image-47	to	{"x":744,"y":274}
1470232884981: 	moved	image-47	to	{"x":751,"y":280}
1470232884989: 	moved	image-47	to	{"x":757,"y":285}
1470232884997: 	moved	image-47	to	{"x":763,"y":290}
1470232885006: 	moved	image-47	to	{"x":769,"y":296}
1470232885014: 	moved	image-47	to	{"x":776,"y":302}
1470232885023: 	moved	image-47	to	{"x":782,"y":308}
1470232885031: 	moved	image-47	to	{"x":789,"y":314}
1470232885039: 	moved	image-47	to	{"x":795,"y":321}
1470232885047: 	moved	image-47	to	{"x":802,"y":329}
1470232885056: 	moved	image-47	to	{"x":807,"y":334}
1470232885064: 	moved	image-47	to	{"x":815,"y":343}
1470232885072: 	moved	image-47	to	{"x":822,"y":352}
1470232885081: 	moved	image-47	to	{"x":828,"y":358}
1470232885090: 	moved	image-47	to	{"x":834,"y":365}
1470232885097: 	moved	image-47	to	{"x":840,"y":373}
1470232885106: 	moved	image-47	to	{"x":846,"y":380}
1470232885114: 	moved	image-47	to	{"x":850,"y":385}
1470232885122: 	moved	image-47	to	{"x":856,"y":392}
1470232885131: 	moved	image-47	to	{"x":861,"y":398}
1470232885139: 	moved	image-47	to	{"x":865,"y":403}
1470232885147: 	moved	image-47	to	{"x":869,"y":408}
1470232885157: 	moved	image-47	to	{"x":873,"y":412}
1470232885166: 	moved	image-47	to	{"x":877,"y":416}
1470232885173: 	moved	image-47	to	{"x":880,"y":420}
1470232885182: 	moved	image-47	to	{"x":881,"y":422}
1470232885189: 	moved	image-47	to	{"x":883,"y":425}
1470232885197: 	moved	image-47	to	{"x":885,"y":426}
1470232885206: 	moved	image-47	to	{"x":886,"y":427}
1470232885215: 	moved	image-47	to	{"x":888,"y":428}
1470232885222: 	moved	image-47	to	{"x":888,"y":429}
1470232885232: 	moved	image-47	to	{"x":889,"y":430}
1470232885240: 	moved	image-47	to	{"x":890,"y":431}
1470232885257: 	moved	image-47	to	{"x":891,"y":431}
1470232885265: 	moved	image-47	to	{"x":892,"y":431}
1470232885625: 	start moving	image-26	from	{"x":79,"y":72}
1470232885715: 	moved	image-26	to	{"x":1088,"y":167}
1470232885723: 	moved	image-26	to	{"x":1082,"y":166}
1470232885733: 	moved	image-26	to	{"x":1076,"y":164}
1470232885739: 	moved	image-26	to	{"x":1071,"y":162}
1470232885747: 	moved	image-26	to	{"x":1065,"y":159}
1470232885755: 	moved	image-26	to	{"x":1058,"y":156}
1470232885765: 	moved	image-26	to	{"x":1051,"y":154}
1470232885772: 	moved	image-26	to	{"x":1044,"y":151}
1470232885781: 	moved	image-26	to	{"x":1037,"y":149}
1470232885790: 	moved	image-26	to	{"x":1030,"y":147}
1470232885797: 	moved	image-26	to	{"x":1023,"y":146}
1470232885807: 	moved	image-26	to	{"x":1016,"y":144}
1470232885814: 	moved	image-26	to	{"x":1009,"y":143}
1470232885822: 	moved	image-26	to	{"x":1002,"y":141}
1470232885831: 	moved	image-26	to	{"x":994,"y":140}
1470232885839: 	moved	image-26	to	{"x":987,"y":140}
1470232885847: 	moved	image-26	to	{"x":980,"y":138}
1470232885857: 	moved	image-26	to	{"x":972,"y":137}
1470232885864: 	moved	image-26	to	{"x":964,"y":136}
1470232885872: 	moved	image-26	to	{"x":957,"y":135}
1470232885881: 	moved	image-26	to	{"x":948,"y":134}
1470232885889: 	moved	image-26	to	{"x":941,"y":133}
1470232885897: 	moved	image-26	to	{"x":934,"y":133}
1470232885906: 	moved	image-26	to	{"x":926,"y":132}
1470232885916: 	moved	image-26	to	{"x":918,"y":132}
1470232885922: 	moved	image-26	to	{"x":912,"y":132}
1470232885931: 	moved	image-26	to	{"x":905,"y":133}
1470232885939: 	moved	image-26	to	{"x":897,"y":132}
1470232885947: 	moved	image-26	to	{"x":890,"y":133}
1470232885956: 	moved	image-26	to	{"x":883,"y":133}
1470232885964: 	moved	image-26	to	{"x":876,"y":133}
1470232885972: 	moved	image-26	to	{"x":869,"y":133}
1470232885981: 	moved	image-26	to	{"x":863,"y":134}
1470232885989: 	moved	image-26	to	{"x":855,"y":134}
1470232885996: 	moved	image-26	to	{"x":849,"y":134}
1470232886006: 	moved	image-26	to	{"x":842,"y":135}
1470232886014: 	moved	image-26	to	{"x":836,"y":135}
1470232886022: 	moved	image-26	to	{"x":830,"y":136}
1470232886032: 	moved	image-26	to	{"x":825,"y":136}
1470232886039: 	moved	image-26	to	{"x":820,"y":137}
1470232886047: 	moved	image-26	to	{"x":815,"y":138}
1470232886056: 	moved	image-26	to	{"x":811,"y":139}
1470232886064: 	moved	image-26	to	{"x":807,"y":140}
1470232886072: 	moved	image-26	to	{"x":802,"y":141}
1470232886081: 	moved	image-26	to	{"x":798,"y":142}
1470232886089: 	moved	image-26	to	{"x":794,"y":142}
1470232886097: 	moved	image-26	to	{"x":789,"y":143}
1470232886113: 	moved	image-26	to	{"x":785,"y":143}
1470232886116: 	moved	image-26	to	{"x":781,"y":144}
1470232886122: 	moved	image-26	to	{"x":778,"y":145}
1470232886132: 	moved	image-26	to	{"x":774,"y":145}
1470232886139: 	moved	image-26	to	{"x":770,"y":146}
1470232886147: 	moved	image-26	to	{"x":767,"y":147}
1470232886156: 	moved	image-26	to	{"x":764,"y":148}
1470232886164: 	moved	image-26	to	{"x":762,"y":148}
1470232886172: 	moved	image-26	to	{"x":759,"y":148}
1470232886181: 	moved	image-26	to	{"x":757,"y":149}
1470232886189: 	moved	image-26	to	{"x":755,"y":149}
1470232886197: 	moved	image-26	to	{"x":753,"y":149}
1470232886206: 	moved	image-26	to	{"x":750,"y":149}
1470232886214: 	moved	image-26	to	{"x":749,"y":150}
1470232886223: 	moved	image-26	to	{"x":747,"y":150}
1470232886231: 	moved	image-26	to	{"x":745,"y":151}
1470232886239: 	moved	image-26	to	{"x":743,"y":152}
1470232886247: 	moved	image-26	to	{"x":741,"y":153}
1470232886256: 	moved	image-26	to	{"x":740,"y":155}
1470232886264: 	moved	image-26	to	{"x":739,"y":158}
1470232886272: 	moved	image-26	to	{"x":738,"y":161}
1470232886281: 	moved	image-26	to	{"x":738,"y":163}
1470232886291: 	moved	image-26	to	{"x":739,"y":165}
1470232886297: 	moved	image-26	to	{"x":739,"y":168}
1470232886306: 	moved	image-26	to	{"x":740,"y":170}
1470232886315: 	moved	image-26	to	{"x":740,"y":173}
1470232886322: 	moved	image-26	to	{"x":740,"y":174}
1470232886331: 	moved	image-26	to	{"x":741,"y":177}
1470232886339: 	moved	image-26	to	{"x":741,"y":178}
1470232886347: 	moved	image-26	to	{"x":741,"y":179}
1470232886356: 	moved	image-26	to	{"x":742,"y":181}
1470232886372: 	moved	image-26	to	{"x":742,"y":182}
1470232886381: 	moved	image-26	to	{"x":742,"y":183}
1470232886389: 	moved	image-26	to	{"x":743,"y":184}
1470232886406: 	moved	image-26	to	{"x":743,"y":185}
1470232886439: 	moved	image-26	to	{"x":743,"y":186}
1470232886539: 	moved	image-26	to	{"x":744,"y":186}
1470232886582: 	moved	image-26	to	{"x":744,"y":185}
1470232888701: 	start moving	image-61	from	{"x":75,"y":88}
1470232888748: 	moved	image-61	to	{"x":131,"y":144}
1470232888757: 	moved	image-61	to	{"x":133,"y":142}
1470232888765: 	moved	image-61	to	{"x":135,"y":140}
1470232888774: 	moved	image-61	to	{"x":137,"y":139}
1470232888783: 	moved	image-61	to	{"x":138,"y":138}
1470232888789: 	moved	image-61	to	{"x":139,"y":136}
1470232888798: 	moved	image-61	to	{"x":140,"y":134}
1470232888806: 	moved	image-61	to	{"x":141,"y":133}
1470232888815: 	moved	image-61	to	{"x":142,"y":131}
1470232888824: 	moved	image-61	to	{"x":142,"y":129}
1470232888831: 	moved	image-61	to	{"x":143,"y":128}
1470232888839: 	moved	image-61	to	{"x":143,"y":127}
1470232888849: 	moved	image-61	to	{"x":143,"y":126}
1470232888856: 	moved	image-61	to	{"x":144,"y":125}
1470232888864: 	moved	image-61	to	{"x":144,"y":124}
1470232888873: 	moved	image-61	to	{"x":145,"y":123}
1470232888881: 	moved	image-61	to	{"x":145,"y":121}
1470232888889: 	moved	image-61	to	{"x":145,"y":120}
1470232888899: 	moved	image-61	to	{"x":145,"y":119}
1470232888914: 	moved	image-61	to	{"x":145,"y":118}
1470232888922: 	moved	image-61	to	{"x":145,"y":117}
1470232888939: 	moved	image-61	to	{"x":145,"y":116}
1470232888956: 	moved	image-61	to	{"x":145,"y":115}
1470232889023: 	moved	image-61	to	{"x":145,"y":114}
1470232889326: 	start moving	image-63	from	{"x":41,"y":88}
1470232889365: 	moved	image-63	to	{"x":323,"y":153}
1470232889373: 	moved	image-63	to	{"x":327,"y":152}
1470232889383: 	moved	image-63	to	{"x":331,"y":151}
1470232889389: 	moved	image-63	to	{"x":334,"y":151}
1470232889398: 	moved	image-63	to	{"x":339,"y":149}
1470232889406: 	moved	image-63	to	{"x":344,"y":148}
1470232889414: 	moved	image-63	to	{"x":347,"y":148}
1470232889423: 	moved	image-63	to	{"x":353,"y":147}
1470232889431: 	moved	image-63	to	{"x":358,"y":146}
1470232889439: 	moved	image-63	to	{"x":361,"y":145}
1470232889450: 	moved	image-63	to	{"x":366,"y":144}
1470232889462: 	moved	image-63	to	{"x":371,"y":144}
1470232889467: 	moved	image-63	to	{"x":375,"y":143}
1470232889480: 	moved	image-63	to	{"x":379,"y":142}
1470232889484: 	moved	image-63	to	{"x":384,"y":142}
1470232889489: 	moved	image-63	to	{"x":389,"y":141}
1470232889505: 	moved	image-63	to	{"x":392,"y":140}
1470232889511: 	moved	image-63	to	{"x":396,"y":139}
1470232889516: 	moved	image-63	to	{"x":401,"y":138}
1470232889523: 	moved	image-63	to	{"x":404,"y":137}
1470232889531: 	moved	image-63	to	{"x":409,"y":137}
1470232889545: 	moved	image-63	to	{"x":412,"y":135}
1470232889551: 	moved	image-63	to	{"x":416,"y":134}
1470232889557: 	moved	image-63	to	{"x":418,"y":134}
1470232889564: 	moved	image-63	to	{"x":421,"y":133}
1470232889577: 	moved	image-63	to	{"x":423,"y":132}
1470232889583: 	moved	image-63	to	{"x":426,"y":131}
1470232889589: 	moved	image-63	to	{"x":429,"y":129}
1470232889607: 	moved	image-63	to	{"x":430,"y":128}
1470232889611: 	moved	image-63	to	{"x":433,"y":127}
1470232889616: 	moved	image-63	to	{"x":435,"y":126}
1470232889623: 	moved	image-63	to	{"x":436,"y":125}
1470232889637: 	moved	image-63	to	{"x":438,"y":125}
1470232889641: 	moved	image-63	to	{"x":440,"y":124}
1470232889648: 	moved	image-63	to	{"x":441,"y":124}
1470232889661: 	moved	image-63	to	{"x":443,"y":123}
1470232889666: 	moved	image-63	to	{"x":444,"y":123}
1470232889675: 	moved	image-63	to	{"x":446,"y":122}
1470232889682: 	moved	image-63	to	{"x":447,"y":122}
1470232889694: 	moved	image-63	to	{"x":448,"y":122}
1470232889700: 	moved	image-63	to	{"x":449,"y":122}
1470232889706: 	moved	image-63	to	{"x":450,"y":121}
1470232889719: 	moved	image-63	to	{"x":451,"y":121}
1470232889724: 	moved	image-63	to	{"x":452,"y":121}
1470232890030: 	start moving	image-26	from	{"x":54,"y":73}
1470232890049: 	moved	image-26	to	{"x":741,"y":186}
1470232890056: 	moved	image-26	to	{"x":748,"y":185}
1470232890065: 	moved	image-26	to	{"x":756,"y":185}
1470232890073: 	moved	image-26	to	{"x":763,"y":184}
1470232890081: 	moved	image-26	to	{"x":770,"y":183}
1470232890091: 	moved	image-26	to	{"x":777,"y":182}
1470232890098: 	moved	image-26	to	{"x":784,"y":181}
1470232890106: 	moved	image-26	to	{"x":791,"y":180}
1470232890114: 	moved	image-26	to	{"x":798,"y":179}
1470232890123: 	moved	image-26	to	{"x":805,"y":178}
1470232890131: 	moved	image-26	to	{"x":811,"y":177}
1470232890139: 	moved	image-26	to	{"x":818,"y":175}
1470232890147: 	moved	image-26	to	{"x":824,"y":173}
1470232890156: 	moved	image-26	to	{"x":830,"y":171}
1470232890163: 	moved	image-26	to	{"x":836,"y":168}
1470232890173: 	moved	image-26	to	{"x":843,"y":166}
1470232890180: 	moved	image-26	to	{"x":849,"y":163}
1470232890189: 	moved	image-26	to	{"x":854,"y":161}
1470232890197: 	moved	image-26	to	{"x":860,"y":159}
1470232890207: 	moved	image-26	to	{"x":865,"y":157}
1470232890213: 	moved	image-26	to	{"x":871,"y":155}
1470232890228: 	moved	image-26	to	{"x":877,"y":153}
1470232890231: 	moved	image-26	to	{"x":882,"y":152}
1470232890240: 	moved	image-26	to	{"x":887,"y":151}
1470232890247: 	moved	image-26	to	{"x":892,"y":149}
1470232890255: 	moved	image-26	to	{"x":897,"y":148}
1470232890263: 	moved	image-26	to	{"x":901,"y":147}
1470232890273: 	moved	image-26	to	{"x":904,"y":146}
1470232890280: 	moved	image-26	to	{"x":908,"y":145}
1470232890288: 	moved	image-26	to	{"x":913,"y":143}
1470232890297: 	moved	image-26	to	{"x":916,"y":141}
1470232890305: 	moved	image-26	to	{"x":920,"y":140}
1470232890313: 	moved	image-26	to	{"x":923,"y":139}
1470232890322: 	moved	image-26	to	{"x":926,"y":138}
1470232890330: 	moved	image-26	to	{"x":930,"y":137}
1470232890338: 	moved	image-26	to	{"x":932,"y":136}
1470232890347: 	moved	image-26	to	{"x":935,"y":135}
1470232890356: 	moved	image-26	to	{"x":937,"y":134}
1470232890363: 	moved	image-26	to	{"x":939,"y":134}
1470232890373: 	moved	image-26	to	{"x":941,"y":133}
1470232890380: 	moved	image-26	to	{"x":943,"y":133}
1470232890388: 	moved	image-26	to	{"x":944,"y":132}
1470232890398: 	moved	image-26	to	{"x":945,"y":132}
1470232890406: 	moved	image-26	to	{"x":946,"y":131}
1470232890422: 	moved	image-26	to	{"x":947,"y":131}
1470232890430: 	moved	image-26	to	{"x":948,"y":130}
1470232890792: 	start moving	image-28	from	{"x":65,"y":79}
1470232890864: 	moved	image-28	to	{"x":1140,"y":444}
1470232890872: 	moved	image-28	to	{"x":1136,"y":438}
1470232890880: 	moved	image-28	to	{"x":1131,"y":428}
1470232890888: 	moved	image-28	to	{"x":1126,"y":420}
1470232890898: 	moved	image-28	to	{"x":1121,"y":411}
1470232890905: 	moved	image-28	to	{"x":1114,"y":401}
1470232890913: 	moved	image-28	to	{"x":1107,"y":392}
1470232890923: 	moved	image-28	to	{"x":1100,"y":382}
1470232890930: 	moved	image-28	to	{"x":1093,"y":373}
1470232890938: 	moved	image-28	to	{"x":1086,"y":364}
1470232890947: 	moved	image-28	to	{"x":1078,"y":357}
1470232890955: 	moved	image-28	to	{"x":1069,"y":350}
1470232890964: 	moved	image-28	to	{"x":1061,"y":340}
1470232890972: 	moved	image-28	to	{"x":1051,"y":333}
1470232890980: 	moved	image-28	to	{"x":1042,"y":326}
1470232890998: 	moved	image-28	to	{"x":1033,"y":320}
1470232891006: 	moved	image-28	to	{"x":1014,"y":307}
1470232891013: 	moved	image-28	to	{"x":1004,"y":302}
1470232891022: 	moved	image-28	to	{"x":994,"y":297}
1470232891030: 	moved	image-28	to	{"x":984,"y":293}
1470232891037: 	moved	image-28	to	{"x":975,"y":290}
1470232891048: 	moved	image-28	to	{"x":965,"y":287}
1470232891055: 	moved	image-28	to	{"x":954,"y":284}
1470232891063: 	moved	image-28	to	{"x":942,"y":282}
1470232891073: 	moved	image-28	to	{"x":933,"y":281}
1470232891079: 	moved	image-28	to	{"x":923,"y":279}
1470232891088: 	moved	image-28	to	{"x":911,"y":277}
1470232891096: 	moved	image-28	to	{"x":898,"y":276}
1470232891106: 	moved	image-28	to	{"x":887,"y":274}
1470232891113: 	moved	image-28	to	{"x":874,"y":274}
1470232891123: 	moved	image-28	to	{"x":862,"y":274}
1470232891130: 	moved	image-28	to	{"x":850,"y":275}
1470232891139: 	moved	image-28	to	{"x":838,"y":274}
1470232891154: 	moved	image-28	to	{"x":825,"y":274}
1470232891164: 	moved	image-28	to	{"x":798,"y":276}
1470232891173: 	moved	image-28	to	{"x":784,"y":277}
1470232891181: 	moved	image-28	to	{"x":770,"y":278}
1470232891188: 	moved	image-28	to	{"x":756,"y":279}
1470232891198: 	moved	image-28	to	{"x":742,"y":280}
1470232891206: 	moved	image-28	to	{"x":727,"y":281}
1470232891214: 	moved	image-28	to	{"x":711,"y":283}
1470232891223: 	moved	image-28	to	{"x":696,"y":284}
1470232891231: 	moved	image-28	to	{"x":680,"y":287}
1470232891239: 	moved	image-28	to	{"x":666,"y":288}
1470232891248: 	moved	image-28	to	{"x":650,"y":290}
1470232891256: 	moved	image-28	to	{"x":636,"y":294}
1470232891264: 	moved	image-28	to	{"x":620,"y":298}
1470232891273: 	moved	image-28	to	{"x":604,"y":300}
1470232891281: 	moved	image-28	to	{"x":589,"y":305}
1470232891289: 	moved	image-28	to	{"x":575,"y":308}
1470232891298: 	moved	image-28	to	{"x":560,"y":314}
1470232891306: 	moved	image-28	to	{"x":545,"y":318}
1470232891314: 	moved	image-28	to	{"x":531,"y":322}
1470232891323: 	moved	image-28	to	{"x":516,"y":327}
1470232891331: 	moved	image-28	to	{"x":502,"y":331}
1470232891339: 	moved	image-28	to	{"x":488,"y":338}
1470232891347: 	moved	image-28	to	{"x":476,"y":341}
1470232891356: 	moved	image-28	to	{"x":462,"y":348}
1470232891364: 	moved	image-28	to	{"x":450,"y":354}
1470232891372: 	moved	image-28	to	{"x":437,"y":359}
1470232891381: 	moved	image-28	to	{"x":426,"y":365}
1470232891389: 	moved	image-28	to	{"x":415,"y":369}
1470232891398: 	moved	image-28	to	{"x":405,"y":376}
1470232891406: 	moved	image-28	to	{"x":394,"y":381}
1470232891421: 	moved	image-28	to	{"x":384,"y":388}
1470232891431: 	moved	image-28	to	{"x":368,"y":398}
1470232891438: 	moved	image-28	to	{"x":357,"y":405}
1470232891447: 	moved	image-28	to	{"x":351,"y":408}
1470232891456: 	moved	image-28	to	{"x":344,"y":412}
1470232891463: 	moved	image-28	to	{"x":333,"y":419}
1470232891474: 	moved	image-28	to	{"x":328,"y":422}
1470232891481: 	moved	image-28	to	{"x":321,"y":426}
1470232891488: 	moved	image-28	to	{"x":314,"y":431}
1470232891498: 	moved	image-28	to	{"x":308,"y":435}
1470232891506: 	moved	image-28	to	{"x":301,"y":438}
1470232891514: 	moved	image-28	to	{"x":296,"y":441}
1470232891523: 	moved	image-28	to	{"x":290,"y":444}
1470232891530: 	moved	image-28	to	{"x":284,"y":447}
1470232891540: 	moved	image-28	to	{"x":279,"y":450}
1470232891548: 	moved	image-28	to	{"x":274,"y":453}
1470232891556: 	moved	image-28	to	{"x":268,"y":456}
1470232891564: 	moved	image-28	to	{"x":265,"y":457}
1470232891573: 	moved	image-28	to	{"x":260,"y":460}
1470232891581: 	moved	image-28	to	{"x":254,"y":463}
1470232891589: 	moved	image-28	to	{"x":251,"y":464}
1470232891598: 	moved	image-28	to	{"x":248,"y":465}
1470232891606: 	moved	image-28	to	{"x":244,"y":467}
1470232891614: 	moved	image-28	to	{"x":241,"y":468}
1470232891623: 	moved	image-28	to	{"x":238,"y":469}
1470232891631: 	moved	image-28	to	{"x":234,"y":471}
1470232891639: 	moved	image-28	to	{"x":231,"y":472}
1470232891649: 	moved	image-28	to	{"x":227,"y":474}
1470232891656: 	moved	image-28	to	{"x":225,"y":475}
1470232891665: 	moved	image-28	to	{"x":222,"y":476}
1470232891673: 	moved	image-28	to	{"x":220,"y":477}
1470232891681: 	moved	image-28	to	{"x":217,"y":479}
1470232891689: 	moved	image-28	to	{"x":215,"y":480}
1470232891699: 	moved	image-28	to	{"x":212,"y":481}
1470232891706: 	moved	image-28	to	{"x":209,"y":482}
1470232891713: 	moved	image-28	to	{"x":207,"y":483}
1470232891724: 	moved	image-28	to	{"x":204,"y":484}
1470232891731: 	moved	image-28	to	{"x":202,"y":485}
1470232891738: 	moved	image-28	to	{"x":200,"y":486}
1470232891749: 	moved	image-28	to	{"x":197,"y":487}
1470232891756: 	moved	image-28	to	{"x":195,"y":487}
1470232891764: 	moved	image-28	to	{"x":193,"y":488}
1470232891773: 	moved	image-28	to	{"x":190,"y":489}
1470232891781: 	moved	image-28	to	{"x":189,"y":490}
1470232891790: 	moved	image-28	to	{"x":187,"y":491}
1470232891798: 	moved	image-28	to	{"x":184,"y":492}
1470232891816: 	moved	image-28	to	{"x":183,"y":493}
1470232891823: 	moved	image-28	to	{"x":180,"y":495}
1470232891833: 	moved	image-28	to	{"x":178,"y":496}
1470232891839: 	moved	image-28	to	{"x":177,"y":496}
1470232891849: 	moved	image-28	to	{"x":176,"y":497}
1470232891856: 	moved	image-28	to	{"x":175,"y":497}
1470232891863: 	moved	image-28	to	{"x":174,"y":498}
1470232891872: 	moved	image-28	to	{"x":173,"y":499}
1470232891881: 	moved	image-28	to	{"x":172,"y":500}
1470232891889: 	moved	image-28	to	{"x":171,"y":501}
1470232891898: 	moved	image-28	to	{"x":170,"y":501}
1470232891906: 	moved	image-28	to	{"x":170,"y":502}
1470232891914: 	moved	image-28	to	{"x":169,"y":502}
1470232891923: 	moved	image-28	to	{"x":169,"y":503}
1470232891931: 	moved	image-28	to	{"x":168,"y":503}
1470232891939: 	moved	image-28	to	{"x":168,"y":504}
1470232891948: 	moved	image-28	to	{"x":168,"y":505}
1470232892451: 	start moving	image-59	from	{"x":73,"y":69}
1470232892499: 	moved	image-59	to	{"x":670,"y":486}
1470232892506: 	moved	image-59	to	{"x":672,"y":488}
1470232892515: 	moved	image-59	to	{"x":673,"y":490}
1470232892523: 	moved	image-59	to	{"x":675,"y":494}
1470232892531: 	moved	image-59	to	{"x":675,"y":496}
1470232892540: 	moved	image-59	to	{"x":676,"y":499}
1470232892549: 	moved	image-59	to	{"x":677,"y":500}
1470232892556: 	moved	image-59	to	{"x":678,"y":501}
1470232892567: 	moved	image-59	to	{"x":678,"y":503}
1470232892573: 	moved	image-59	to	{"x":679,"y":504}
1470232892582: 	moved	image-59	to	{"x":679,"y":505}
1470232892590: 	moved	image-59	to	{"x":679,"y":506}
1470232892598: 	moved	image-59	to	{"x":680,"y":507}
1470232892615: 	moved	image-59	to	{"x":680,"y":508}
1470232892631: 	moved	image-59	to	{"x":680,"y":509}
1470232892640: 	moved	image-59	to	{"x":681,"y":509}
1470232892656: 	moved	image-59	to	{"x":681,"y":510}
1470232892690: 	moved	image-59	to	{"x":681,"y":511}
1470232893125: 	start moving	image-47	from	{"x":62,"y":68}
1470232893157: 	moved	image-47	to	{"x":919,"y":441}
1470232893165: 	moved	image-47	to	{"x":924,"y":442}
